Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
25-January-2013,1391,1401.25,1378.15,1384.1,1388.8478074813,79452,3411,110346736,8452,10.64,23.1,-6.9,1219
24-January-2013,1400,1408.7,1386,1392.3,1397.6054912339,90690,3867,126748842,18023,19.87,22.7,-7.7,1220
23-January-2013,1395,1406.2,1381.4,1398.9,1392.4706883619,69324,3039,96531638,8710,12.56,24.8,3.9,1221
22-January-2013,1383.45,1405,1381.85,1389.35,1398.2052913675,128549,3283,179737892,57482,44.72,23.15,5.9,1222
21-January-2013,1387.8,1390.9,1372.1,1383.75,1382.0532694145,59659,2422,82451916,5223,8.75,18.8,-4.05,1223
18-January-2013,1409,1414,1380.25,1387.8,1392.6525240222,88668,3796,123483714,17716,19.98,33.75,-21.2,1224
17-January-2013,1407,1418.5,1394.85,1404.9,1409.1427287135,107897,4221,152042273,23502,21.78,23.65,-2.1,1225
16-January-2013,1425.1,1429.45,1403.55,1409.65,1410.8657073342,168103,4612,237170758,66949,39.83,25.9,-15.45,1226
15-January-2013,1396,1427.6,1390.05,1422.45,1411.1705833585,390806,17525,551493931,42480,10.87,37.55,26.45,1227
14-January-2013,1364.4,1391.25,1363.15,1385.8,1381.371498844,101645,3506,140409506,36104,35.52,28.1,21.4,1228
11-January-2013,1375,1375,1357,1364.4,1364.4791361425,102378,3189,139692645,38414,37.52,18,-10.6,1229
10-January-2013,1356,1377.9,1345.4,1366.85,1359.7316722868,128112,5536,174197944,22522,17.58,32.5,10.85,1230
9-January-2013,1356,1359.8,1344,1348.8,1350.3353439645,81898,3055,110589764,20361,24.86,15.8,-7.2,1231
8-January-2013,1371.1,1371.1,1345,1360.6,1357.0329980455,104885,4821,142332406,30807,29.37,26.1,-10.5,1232
7-January-2013,1380.3,1390,1366.1,1370.85,1375.5168719872,63478,2415,87315060,8668,13.66,23.9,-9.45,1233
4-January-2013,1383,1386,1371.5,1378.2,1378.1841263771,151673,2855,209033321,70195,46.28,14.5,-4.8,1234
3-January-2013,1393,1396.4,1384.1,1389.7,1390.2646478846,102438,3659,142415930,33658,32.86,12.3,-3.3,1235
2-January-2013,1370,1394.4,1367.5,1385.75,1384.7046513115,203319,7092,281536765,84482,41.55,26.9,15.75,1236
1-January-2013,1370,1371.7,1357.55,1362.2,1365.6545984538,71013,2500,96979230,17716,24.95,14.15,-7.8,1237
