Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
11-March-2014,1235.4,1254.9,1217.8,1229.7,1235.2298972479,462959,17105,571860798,198776,42.94,37.1,-5.7,939
10-March-2014,1185,1241.6,1185,1237.4,1229.7671145577,577447,22416,710125331,259304,44.91,56.6,52.4,940
7-March-2014,1144.3,1221.8,1144,1197.55,1204.0460150295,821449,34340,989062395,329495,40.11,77.8,53.25,941
6-March-2014,1123,1145.5,1118,1142,1135.2757945916,265734,11970,301681378,121568,45.75,27.5,19,942
5-March-2014,1117.2,1130,1113.05,1123.3,1123.1991832883,214029,8844,240397198,93315,43.6,16.95,6.1,943
4-March-2014,1096,1120.4,1090,1116.9,1109.7889769047,206276,9233,228922831,95423,46.26,30.4,20.9,944
3-March-2014,1101.1,1103,1087,1096.8,1094.3388402784,131773,6266,144204312,38268,29.04,16,-4.3,945
28-February-2014,1092,1113.95,1085,1108.3,1106.573222147,236240,15308,261416858,98602,41.74,28.95,16.3,946
26-February-2014,1081.35,1099.95,1080,1096.55,1094.6416129992,188196,12975,206007173,86796,46.12,19.95,15.2,947
25-February-2014,1085.5,1090,1073,1088.15,1081.5796412678,191898,13129,207552970,64667,33.7,17,2.65,948
24-February-2014,1051,1085.9,1051,1081.6,1076.4794156755,276764,18614,297930749,98989,35.77,34.9,30.6,949
21-February-2014,1034.65,1053.5,1034.4,1051.6,1045.3724583043,226522,11714,236799860,101176,44.66,19.1,16.95,950
20-February-2014,1021.3,1036.75,1017,1032.1,1029.1447572553,140518,7745,144613363,35830,25.5,19.75,10.8,951
19-February-2014,1018.1,1032.5,1014,1029.9,1026.1715452322,185642,9860,190500538,60442,32.56,18.5,11.8,952
18-February-2014,999,1022,991,1018.35,1009.3788177743,171304,9530,172910629,57626,33.64,31,19.35,953
17-February-2014,996.2,1004.7,989.45,998.15,997.1772652653,124875,5960,124522511,25169,20.16,15.25,1.95,954
14-February-2014,991,995.55,976.1,993.05,986.0622515407,115210,6136,113604232,23382,20.3,19.45,2.05,955
13-February-2014,1011.2,1016.45,985.1,986.1,998.3324665161,122671,6365,122466442,33618,27.41,31.35,-25.1,956
12-February-2014,998,1014.7,994,1008.75,1004.6115228446,152202,10091,152903883,58005,38.11,20.7,10.75,957
11-February-2014,997,1007,988,991.7,996.9065238149,142432,7366,141991390,35501,24.92,19,-5.3,958
10-February-2014,985.3,999.9,979.1,994.35,992.0736115502,151824,9950,150620584,37652,24.8,20.8,9.05,959
7-February-2014,982.2,986.9,976,981.85,981.8137073963,99698,4782,97884863,30844,30.94,10.9,-0.35,960
6-February-2014,987.8,988.45,969.25,974.6,975.8070056312,170834,8112,166701014,43359,25.38,19.2,-13.2,961
5-February-2014,984,988.35,975.3,984.2,982.0997633775,120445,5714,118289006,23440,19.46,13.05,0.2,962
4-February-2014,969.45,988,962,982.6,979.1797103921,129002,6827,126316141,32822,25.44,26,13.15,963
3-February-2014,986.5,989,975.3,979.9,982.3486935062,106162,6581,104288102,33431,31.49,13.7,-6.6,964
31-January-2014,983,995,978,985.4,986.4288414227,122754,6664,121088086,28734,23.41,17,2.4,965
30-January-2014,979,986.9,975.55,980.2,980.706193309,255001,7187,250081060,100309,39.34,11.35,1.2,966
29-January-2014,990.15,1005.4,988.4,993.15,995.8653756721,191377,18417,190585728,53659,28.04,17,3,967
28-January-2014,974,996,974,984.35,984.5089619096,160959,11695,158465578,42552,26.44,22,10.35,968
27-January-2014,994.7,994.7,973,979.9,980.9096364074,207650,14765,203685886,70227,33.82,21.7,-14.8,969
24-January-2014,1022.1,1029,1004,1005.85,1012.9744685508,173629,9418,175881744,52270,30.1,25,-16.25,970
23-January-2014,1010,1043.4,1010,1033,1033.6456955763,452941,24944,468180515,147622,32.59,33.4,23,971
22-January-2014,1011.05,1017.45,996.65,1004.75,1006.5145760876,232607,12206,234122336,51576,22.17,20.8,-6.3,972
21-January-2014,1005.5,1017,1005.05,1011.3,1011.5164923634,130424,7247,131926027,39616,30.37,11.95,5.8,973
20-January-2014,1001,1009.9,981,1000,999.1862241516,120704,6424,120605774,25946,21.5,28.9,-1,974
17-January-2014,1002.8,1009.9,995,1001.15,1002.631908201,141788,7178,142161173,28554,20.14,14.9,-1.65,975
16-January-2014,1005,1013.2,992,1002.8,1003.6090101888,187854,9830,188531967,38470,20.48,21.2,-2.2,976
15-January-2014,975.1,1002.95,975.1,998.8,992.068193107,291921,16039,289605539,76237,26.12,27.85,23.7,977
14-January-2014,981.3,996.55,968,972.45,981.5901422913,252229,12545,247585500,81927,32.48,28.55,-8.85,978
13-January-2014,957,985,957,980.1,973.277753654,216476,11634,210691275,53423,24.68,28,23.1,979
10-January-2014,974,984.4,951.6,956,970.2844161067,442598,24538,429445942,165980,37.5,32.8,-18,980
9-January-2014,1000,1004.85,969.55,971.6,980.9133295883,411213,30433,403364313,185253,45.05,35.3,-28.4,981
8-January-2014,1023.15,1026,995,998.4,1006.5216834336,255264,17462,256928751,105364,41.28,31,-24.75,982
7-January-2014,1015,1028,1008.6,1019.05,1019.3555210803,204978,10194,208945456,38063,18.57,19.4,4.05,983
6-January-2014,1015,1025.9,1001,1011.3,1012.3914952521,247791,14948,250861501,57271,23.11,24.9,-3.7,984
3-January-2014,1023,1032.2,1009.3,1012.25,1016.0902980458,263483,13608,267722520,103439,39.26,22.9,-10.75,985
2-January-2014,1067.3,1079.7,1028,1036.4,1051.0680902108,268438,12458,282146616,119000,44.33,51.7,-30.9,986
1-January-2014,1075,1079.5,1066.9,1068.9,1071.8405867443,55629,2963,59625420,13213,23.75,12.6,-6.1,987
