Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
4-May-2017,293.1,299.8,293.1,298.8,296.3484564438,2582802,16567,765409386,859345,33.27,6.7,5.7,166
3-May-2017,288.7,293.15,285.8,289.35,289.4190933648,1111318,7341,321636648,240049,21.6,7.35,0.65,167
2-May-2017,290.8,292.5,287.1,288.25,289.6977831511,866004,6838,250879439,272998,31.52,5.4,-2.55,168
28-April-2017,283.05,290.5,282.6,289.45,286.8588360753,1114024,7730,319567628,278002,24.95,7.9,6.4,169
27-April-2017,286,287.8,281,281.95,284.0818832075,949975,6170,269870687,285190,30.02,6.8,-4.05,170
26-April-2017,286.5,289.15,283.35,286.4,286.8696910864,810712,7061,232568701,185134,22.84,5.8,-0.1,171
25-April-2017,287.9,288.6,285.05,286,286.5164880582,650865,8826,186483554,196119,30.13,3.55,-1.9,172
24-April-2017,282.5,287.35,281,285.55,284.5178306306,765144,8017,217697111,209917,27.43,6.35,3.05,173
21-April-2017,286.5,286.9,279.35,282.15,283.3103568891,1272216,7596,360431969,283984,22.32,7.55,-4.35,174
20-April-2017,284.2,287.1,282.15,284.9,284.5955865726,964058,15637,274366652,218592,22.67,4.95,0.7,175
19-April-2017,291.9,293,283.2,284.2,286.9317209227,1484320,9532,425898492,429859,28.96,9.8,-7.7,176
18-April-2017,290.5,296.4,288.5,290.15,293.1817513338,1485051,9914,435389853,467603,31.49,7.9,-0.35,177
17-April-2017,291.45,292.5,288.55,289.65,289.4864623953,1239658,5963,358864209,586938,47.35,3.95,-1.8,178
13-April-2017,289.3,292.9,289.3,291,290.7543115082,1722889,7278,500937405,499109,28.97,3.6,1.7,179
12-April-2017,294,295.5,289.2,290.1,291.0883408593,1377460,6900,400962546,571928,41.52,6.3,-3.9,180
11-April-2017,289.8,294.5,289.05,293.7,292.5934630078,1261467,7389,369096998,491160,38.94,5.45,3.9,181
10-April-2017,289.4,290.3,286.5,289,288.7348109666,1215367,6812,350918761,516313,42.48,3.8,-0.4,182
7-April-2017,292.1,294.7,288.05,289.4,291.996505005,1587699,7900,463602559,550407,34.67,6.65,-2.7,183
6-April-2017,295.7,297.55,291.6,292.7,294.1253175368,2089915,10163,614696913,794732,38.03,5.95,-3,184
5-April-2017,292.85,298.65,289.75,296.7,295.6713300455,2401978,13564,710196030,881098,36.68,8.9,3.85,185
3-April-2017,294.3,295.5,291.5,293.15,293.7770509415,1077883,8604,316657289,280841,26.05,4,-1.15,186
31-March-2017,292.4,294.25,288.55,292.6,292.2042592964,2076728,15316,606828767,447326,21.54,5.7,0.2,187
30-March-2017,288.35,293.5,288.15,290,290.8978233796,1974483,13017,574372807,740706,37.51,5.35,1.65,188
29-March-2017,282.95,289.55,282.5,287.75,287.3945054737,18346222,16713,5272603399,16423592,89.52,7.05,4.8,189
28-March-2017,280,282.9,278.6,282.15,280.1947994903,4603318,14091,1289825764,3716514,80.74,4.3,2.15,190
27-March-2017,276.3,280.7,275.3,279.35,278.5104526789,1533913,13179,427210804,525720,34.27,5.4,3.05,191
24-March-2017,269.95,278.75,268.7,276.05,275.1928341484,1912571,15508,526325834,683197,35.72,10.05,6.1,192
23-March-2017,268.55,269.45,266.65,268.5,268.0905209062,849174,5883,227655500,412239,48.55,2.8,-0.05,193
22-March-2017,271.4,271.4,267,267.65,268.834852674,932422,7749,250667531,368579,39.53,4.4,-3.75,194
21-March-2017,274,277,270.2,272.3,273.0934362691,1142201,7715,311927596,327473,28.67,6.8,-1.7,195
20-March-2017,275,275,272,274,272.3801420564,8106217,5342,2207972538,7704579,95.05,3,-1,196
17-March-2017,279.6,279.6,273.5,274.1,275.4973819947,1281510,7612,353052650,540316,42.16,6.1,-5.5,197
16-March-2017,278.8,280,276.1,278.95,278.6515962014,3721429,11865,1036982131,2434179,65.41,3.9,0.15,198
15-March-2017,272.5,280,272.5,277.4,278.0114933839,1481548,12056,411887372,495187,33.42,7.5,4.9,199
14-March-2017,278,279,273.95,274.7,275.5800661351,998562,9550,275183782,359562,36.01,5.05,-3.3,200
10-March-2017,274.8,275.65,269.7,272.05,271.4999129837,2350135,7220,638061448,1764933,75.1,5.95,-2.75,201
9-March-2017,269.85,273.8,268.5,273.2,271.7278056271,2253195,12025,612255733,1335621,59.28,5.3,3.35,202
8-March-2017,268.5,270.25,266.05,269.7,268.393804588,1250732,7569,335688720,400540,32.02,4.2,1.2,203
7-March-2017,270.3,271,266.45,268.05,268.1847833481,441030,4456,118277535,101017,22.9,4.55,-2.25,204
6-March-2017,265.55,270.45,265.55,269.9,268.4930135139,623060,5661,167287257,236727,37.99,4.9,4.35,205
3-March-2017,266,268.6,264.5,265.15,265.9050899079,763059,7435,202901272,276910,36.29,4.1,-0.85,206
2-March-2017,273.5,274.6,265.9,267,270.6207255554,1130527,9302,305944037,312546,27.65,8.7,-6.5,207
1-March-2017,270,273.1,270,271.95,271.7593611759,1157627,6638,314595974,518892,44.82,3.1,1.95,208
28-February-2017,268.3,271,268.2,269.2,269.5421362984,578290,5592,155873522,169309,29.28,2.8,0.9,209
27-February-2017,271,271.5,267.6,268.15,268.8761780982,1932776,7892,519677424,1184938,61.31,3.9,-2.85,210
23-February-2017,271.9,273,269.8,270.5,271.3000186954,2294677,9334,622545913,1167047,50.86,3.2,-1.4,211
22-February-2017,271.25,274.5,269.55,271.8,272.7725686407,1557349,13220,424802087,681089,43.73,4.95,0.55,212
21-February-2017,269.45,271.25,268.7,270.65,270.0464860625,1022457,7820,276110920,398980,39.02,2.55,1.2,213
20-February-2017,269.35,271.5,268.1,269.25,269.2570325029,1645609,6876,443091796,989804,60.15,3.4,-0.1,214
17-February-2017,270.9,273.7,267.75,268.8,269.1610802586,2822028,12943,759580105,1514442,53.67,5.95,-2.1,215
16-February-2017,276.5,277,269.8,270.4,271.378945854,3218188,15951,873348467,1509833,46.92,7.2,-6.1,216
15-February-2017,270.55,272.4,267.1,268.65,269.315568175,1425318,9587,383860327,501413,35.18,5.3,-1.9,217
14-February-2017,273.4,273.4,268.1,270.5,270.7938267548,1834821,8041,496858200,1084595,59.11,5.3,-2.9,218
13-February-2017,277.95,278.35,270.2,271.4,272.7772096563,1535861,14571,418947878,384586,25.04,8.15,-6.55,219
10-February-2017,278.05,282.45,275,276.25,279.508211102,5531109,32297,1545990382,1932410,34.94,7.45,-1.8,220
9-February-2017,278.3,280.2,271.05,275.85,275.3222847296,1953369,10809,537806016,699507,35.81,9.15,-2.45,221
8-February-2017,277.8,279.2,273,277.3,276.2923428429,2999403,17557,828712082,1354916,45.17,6.2,-0.5,222
7-February-2017,278,279.6,276.2,277.5,277.9613230493,2507178,10208,696898514,1305698,52.08,3.4,-0.5,223
6-February-2017,279.1,282.45,276,277.05,279.4351231959,1742387,13552,486884126,497855,28.57,6.45,-2.05,224
3-February-2017,273,278.05,272,277.4,276.1685392861,3954087,15133,1091994431,2112473,53.43,6.05,4.4,225
2-February-2017,271.1,274.7,268.6,272.7,272.0731946431,4939979,19815,1344035868,3087740,62.51,6.1,1.6,226
1-February-2017,261.6,271.65,261,270.3,267.3107892533,4767253,27960,1274338162,1612169,33.82,10.65,8.7,227
31-January-2017,262.65,263.9,259.45,260,261.051651815,1393891,8891,363877548,589801,42.31,4.45,-2.65,228
30-January-2017,266,267.7,262.6,263,264.966259132,1972593,13173,522670588,762213,38.64,5.1,-3,229
27-January-2017,260,268.25,259.5,266.5,264.7817624106,2597953,20956,687890574,999678,38.48,8.75,6.5,230
25-January-2017,255.1,261,254.25,259.3,256.502948773,2082222,11950,534096083,1238652,59.49,6.75,4.2,231
24-January-2017,255.1,256.95,254.25,254.7,255.2323821605,1280279,10284,326768659,623888,48.73,2.7,-0.4,232
23-January-2017,251,254.95,250.2,254.1,253.4047016928,1141206,7711,289186966,510677,44.75,4.75,3.1,233
20-January-2017,258.8,260.55,250.4,251,254.9000786147,1536608,11162,391681500,626458,40.77,10.15,-7.8,234
19-January-2017,257,261.8,256.65,258.3,259.1625927671,1557394,11985,403618267,664585,42.67,5.15,1.3,235
18-January-2017,256.5,259,256.5,257.6,257.6984672589,761642,7495,196273976,235216,30.88,2.5,1.1,236
17-January-2017,256.6,258.55,254.65,256.15,256.8320477554,887020,8145,227815163,219092,24.7,3.9,-0.45,237
16-January-2017,251.05,256.4,250.75,255.75,254.0796300588,1147858,11309,291647336,354435,30.88,5.65,4.7,238
13-January-2017,252.05,252.95,248.85,250.9,250.7637767882,1635559,9310,410138952,637607,38.98,4.1,-1.15,239
12-January-2017,252.35,254.3,250.55,251.1,252.0291188355,1755393,11373,442410151,800354,45.59,3.75,-1.25,240
11-January-2017,248.1,253.15,248.1,251.9,251.1722736282,2441459,14185,613226808,1057808,43.33,5.05,3.8,241
10-January-2017,247.5,248.9,246.4,247.85,247.5519978172,667028,7428,165124114,181300,27.18,2.5,0.35,242
9-January-2017,246.55,248.2,246.1,247,247.0326540766,594964,5835,146975536,163880,27.54,2.1,0.45,243
6-January-2017,246,248.95,245.3,245.95,247.1682383963,1050117,9851,259555569,267654,25.49,3.65,-0.05,244
5-January-2017,244.95,246,244.05,245.45,245.1878621959,1025688,9359,251486248,270312,26.35,1.95,0.5,245
4-January-2017,245.2,246.45,242.5,242.9,243.9372691115,1271447,11180,310153309,374398,29.45,3.95,-2.3,246
3-January-2017,243.6,246.3,241.1,244.85,244.4609824182,1524646,14539,372716459,354956,23.28,5.2,1.25,247
2-January-2017,252.75,253.5,242.8,243.6,244.8461461843,2429618,26779,594882604,909379,37.43,10.7,-9.15,248
30-December-2016,247.55,252.45,247.5,249.75,250.6679348927,1781491,21107,446562670,785890,44.11,4.95,2.2,249
29-December-2016,248,248.9,245.75,247.55,247.4196672523,754686,7137,186724159,215362,28.54,3.15,-0.45,250
28-December-2016,249.65,252.35,246.7,247.25,249.4160775381,1331062,11962,331988263,372486,27.98,5.65,-2.4,251
27-December-2016,243.6,249.9,243.1,248.7,245.7306263825,878824,9306,215953972,183787,20.91,6.8,5.1,252
26-December-2016,248.75,248.75,243.7,244.1,245.4200115625,781838,8600,191878691,226477,28.97,5.05,-4.65,253
23-December-2016,249.95,251.7,248.05,249.25,249.9141467298,889308,8392,222250650,193283,21.73,3.65,-0.7,254
22-December-2016,254,254.25,248.45,249.75,250.3936413512,2080442,11844,520929448,1089394,52.36,5.8,-4.25,255
21-December-2016,256.55,257.95,254.15,255.15,255.9812764098,801075,7665,205060201,158371,19.77,3.8,-1.4,256
20-December-2016,261.25,262.95,253.25,254.55,255.9618088042,1467511,13511,375626770,387291,26.39,9.7,-6.7,257
19-December-2016,263.05,264.4,260.85,261.4,262.4650271878,560178,5738,147027134,214744,38.33,3.55,-1.65,258
16-December-2016,265.7,268.25,263.25,264.75,264.640672501,813798,10196,215364050,258653,31.78,5,-0.95,259
15-December-2016,259.35,267.5,259.25,265,264.9284293769,1578399,15614,418162768,374754,23.74,8.25,5.65,260
14-December-2016,265.5,266.2,262.2,262.7,263.6853625395,794810,8567,209579763,271657,34.18,4,-2.8,261
13-December-2016,264.85,266.25,261.8,265.5,264.1765923941,988072,8921,261025494,216307,21.89,4.45,0.65,262
12-December-2016,269.45,269.45,262.4,263.4,266.3310281504,1599873,11672,426095821,506713,31.67,7.05,-6.05,263
9-December-2016,260.95,266.5,258.7,266,264.3861699127,2130847,14473,563366477,816321,38.31,7.8,5.05,264
8-December-2016,258.75,260.5,258.05,259.75,259.319659428,944646,7081,244965279,265930,28.15,2.45,1,265
7-December-2016,260.05,262.5,252,255.35,258.3589360839,2725215,21692,704083648,582830,21.39,10.5,-4.7,266
6-December-2016,258.8,260,256.45,259.15,258.6916120426,1242889,8382,321524959,360654,29.02,3.55,0.35,267
5-December-2016,254.5,257.3,253.3,256.7,255.6888403489,993911,8015,254131951,301606,30.35,4,2.2,268
2-December-2016,253.3,261.25,253,254.4,256.116731905,2128604,17524,545171100,318806,14.98,8.25,1.1,269
1-December-2016,259.9,260.95,254.75,255.75,256.9150380306,1453568,10786,373443478,380543,26.18,6.2,-4.15,270
30-November-2016,254.4,259.9,252.75,258.4,256.4795305296,1653267,11570,424029144,491255,29.71,7.15,4,271
29-November-2016,254.6,256.5,252.1,252.95,254.6150880309,1185549,10507,301858663,330008,27.84,4.4,-1.65,272
28-November-2016,253.7,257.7,248.2,253.6,254.5587374917,2096208,20610,533608062,505439,24.11,9.5,-0.1,273
25-November-2016,263.8,264.65,258.6,260.95,261.2464625045,1791027,13110,467899468,407888,22.77,6.05,-2.85,274
24-November-2016,258.4,262.9,254.65,261.7,260.3648233471,1900846,15643,494913433,380318,20.01,8.25,3.3,275
23-November-2016,260.8,260.8,254.9,258.75,257.9271894939,1559253,11409,402173744,239375,15.35,5.9,-2.05,276
22-November-2016,261.5,262.4,251.45,257.4,256.457214042,2450360,21976,628412499,345863,14.11,10.95,-4.1,277
21-November-2016,276.3,277.8,256.25,257.75,264.5454233427,2569703,21241,679803168,608207,23.67,21.55,-18.55,278
18-November-2016,278.4,279.95,274.75,275.7,277.0172422202,1886242,15938,522521557,522323,27.69,5.2,-2.7,279
17-November-2016,277.25,282.4,276,277.65,279.2748967483,3027795,21875,845587136,1004903,33.19,6.4,0.4,280
16-November-2016,283.4,285,276.1,277.15,278.7813500773,2460911,20783,686056091,691839,28.11,8.9,-6.25,281
15-November-2016,275.95,283.35,271,278.1,277.398727055,5272341,30962,1462540682,2175110,41.26,12.35,2.15,282
11-November-2016,278.95,288.5,270.7,272.9,278.1125965163,5886310,47654,1637056958,804539,13.67,17.8,-6.05,283
10-November-2016,267,283.9,265.3,281.6,278.2126758423,5967067,52446,1660113677,1504529,25.21,18.6,14.6,284
9-November-2016,239.5,261,231,259.75,251.5663070492,4029745,32037,1013748068,631466,15.67,30,20.25,285
8-November-2016,254,254,248.9,252.6,251.3366446717,758203,7188,190564198,209702,27.66,5.1,-1.4,286
7-November-2016,248,254,245.75,252.7,250.5311448022,1120508,10457,280722152,332690,29.69,8.25,4.7,287
4-November-2016,246.2,248.5,240.55,242.85,243.3383770863,1192300,10802,290132347,256499,21.51,7.95,-3.35,288
3-November-2016,250.9,252.8,245,245.65,248.769832693,1287155,12070,320205334,418710,32.53,7.8,-5.25,289
2-November-2016,254.4,255.5,247,251.3,252.1299614535,1073249,9407,270598229,291571,27.17,8.5,-3.1,290
1-November-2016,257.5,260.1,256.85,258.4,258.6563778303,2395509,10980,619613681,1037003,43.29,3.25,0.9,291
30-October-2016,259.3,260,257,257.85,258.2962914701,306968,3690,79288696,100942,32.88,3,-1.45,292
28-October-2016,256.65,258.55,253.7,257.85,256.9482316828,2277165,10260,585113520,1088204,47.79,4.85,1.2,293
27-October-2016,259,259,254.4,255.05,255.4404522553,2609234,12289,666503913,1477731,56.63,4.6,-3.95,294
26-October-2016,261.3,264.75,257,259.05,260.9746286416,1397639,10618,364748319,508241,36.36,7.75,-2.25,295
25-October-2016,264,264.65,260.75,261.3,261.742094719,2362503,10081,618366484,1392960,58.96,3.9,-2.7,296
24-October-2016,259.9,264.75,258,262.85,262.5236119482,4163083,14273,1092907586,2547793,61.2,6.75,2.95,297
21-October-2016,260,260,255.75,258.4,257.4553616058,1880556,8348,484159225,671403,35.7,4.25,-1.6,298
20-October-2016,255.05,260.4,255.05,259.95,259.2278035251,3227303,16134,836606668,1287807,39.9,5.35,4.9,299
19-October-2016,257.3,257.95,254.3,254.8,255.4198238476,4161624,12316,1062961269,2201691,52.9,3.65,-2.5,300
18-October-2016,254.85,257.45,253.75,256.9,255.0663153835,4550935,13879,1160790222,2665897,58.58,3.7,2.05,301
17-October-2016,254,256.3,251.9,253.1,253.8085596082,3033994,15016,770053647,1347555,44.42,4.4,-0.9,302
14-October-2016,251.25,253.3,249.7,251.9,251.9810692958,3474567,14501,875525108,1724454,49.63,3.6,0.65,303
13-October-2016,255.4,255.4,246.1,249.7,249.7767110141,1557775,11343,389095916,507155,32.56,9.3,-5.7,304
