Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
12-May-2015,526,526,511.25,513.75,514.9176389966,663955,9751,341882141,359543,54.15,14.75,-12.25,656
11-May-2015,522,530.95,517,529.65,524.0711695865,324619,8148,170123459,90841,27.98,13.95,7.65,657
8-May-2015,497,515.5,497,513.5,510.1257278928,430867,23005,219796342,116525,27.04,18.5,16.5,658
7-May-2015,494.95,502.45,482.6,488.2,494.0251349074,341716,15402,168816293,99809,29.21,19.85,-6.75,659
6-May-2015,510,510,496,497.65,501.0131381636,382778,16480,191776807,104425,27.28,14,-12.35,660
5-May-2015,510,515.65,506.15,509.9,510.690819459,287641,13097,146895618,75636,26.3,9.5,-0.1,661
4-May-2015,513.4,516.15,498,506.7,504.5989882624,383894,16869,193712524,101536,26.45,18.15,-6.7,662
30-April-2015,517,520.6,506.95,508.45,511.7033859353,411201,11466,210412944,137694,33.49,13.65,-8.55,663
29-April-2015,527,527.35,517.1,519.95,521.3379081663,381799,9832,199046292,163473,42.82,10.25,-7.05,664
28-April-2015,518.2,534,518.2,529.85,527.4445665319,280309,11424,147847459,75481,26.93,15.8,11.65,665
27-April-2015,519,522.65,513.75,517.3,519.0618608304,217763,7921,113032468,40399,18.55,8.9,-1.7,666
24-April-2015,513.1,519.6,508.75,515.3,514.3243448609,531681,10528,273456482,287297,54.04,10.85,2.2,667
23-April-2015,524.65,527.6,508.4,511.6,517.671416613,363162,13774,187998587,137004,37.73,19.2,-13.05,668
22-April-2015,528,528.75,510.85,523.3,521.4557616351,391165,12070,203975243,147103,37.61,17.9,-4.7,669
21-April-2015,535,537.9,523.4,527.1,531.5157808726,222738,7451,118388762,41820,18.78,14.5,-7.9,670
20-April-2015,543.9,543.9,521.5,533.25,530.0548050391,326886,14098,173267495,100981,30.89,22.4,-10.65,671
17-April-2015,541,544.45,533,535.2,539.3045400179,219889,11273,118587136,53909,24.52,11.45,-5.8,672
16-April-2015,543.6,550.8,534.45,540.4,542.8367044894,356752,17122,193658080,83574,23.43,16.35,-3.2,673
15-April-2015,552.8,553,538,540.3,544.8079664291,840728,14609,458035312,175089,20.83,15,-12.5,674
13-April-2015,562,563,552.6,555.9,555.7917507379,239876,8457,133321102,68135,28.4,10.4,-6.1,675
10-April-2015,558.65,568.8,555.55,561.85,561.8140704283,196881,7397,110610516,35736,18.15,13.25,3.2,676
9-April-2015,565,565,552.3,559.35,557.284412339,1518605,12549,846294895,1268419,83.53,12.7,-5.65,677
8-April-2015,564,568.8,558.7,561.55,564.1774224876,293469,9451,165568584,78482,26.74,10.1,-2.45,678
7-April-2015,569,570.3,553.8,560.05,560.1183082479,305955,8876,171370997,121693,39.77,16.5,-8.95,679
6-April-2015,558,573.15,558,567.55,568.9521076493,373212,13769,212339754,87910,23.55,15.15,9.55,680
1-April-2015,550,567,547.8,564.55,560.3192099258,465374,10645,260757992,242505,52.11,19.2,14.55,681
31-March-2015,540.4,559.4,538,549.95,550.2693117564,322938,11598,177702871,75982,23.53,21.4,9.55,682
30-March-2015,539,543,531.8,539.95,537.8389038096,595371,10465,320213686,120248,20.2,11.2,0.95,683
27-March-2015,528.9,538,518.55,535.75,530.2385893278,321322,12308,170377324,67284,20.94,19.45,6.85,684
26-March-2015,535,538.6,522.55,526.15,533.0190197731,369037,11795,196703740,133473,36.17,16.05,-8.85,685
25-March-2015,537,545.4,533.5,541.2,539.3195131076,449052,17606,242182506,105972,23.6,11.9,4.2,686
24-March-2015,551,552.4,528.5,532.9,541.9450491816,310787,11657,168429476,103628,33.34,23.9,-18.1,687
23-March-2015,548.15,557.4,547.85,550.9,552.1823821876,185040,8522,102175828,50265,27.16,9.55,2.75,688
20-March-2015,549.1,550,541,547.6,545.8889327342,235677,10453,128653466,65517,27.8,9,-1.5,689
19-March-2015,565,568.7,551,553.3,560.4288053442,199095,8161,111578573,63110,31.7,17.7,-11.7,690
18-March-2015,572,572,556.6,560.1,561.5210347126,303118,9581,170207133,129086,42.59,15.4,-11.9,691
17-March-2015,565,578.5,562.5,571.55,570.8908477078,360478,13191,205793591,98957,27.45,16,6.55,692
