Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ind
25-July-2017,1626.7,1629,1600,1603.35,1611.3589712647,281744,8756,453990722,78316,27.8,29,-23.35,1129
24-July-2017,1604,1624.8,1586.2,1616.1,1613.396473572,793324,21312,1279946144,214100,26.99,38.6,12.1,1128
21-July-2017,1554,1592.2,1544.4,1586.2,1573.7372956721,1975685,54115,3109209169,289301,14.64,47.8,32.2,1127
20-July-2017,1540,1549.85,1521.05,1528.7,1535.701708267,227482,5937,349344496,64552,28.38,28.8,-11.3,1126
19-July-2017,1519.7,1540.8,1515,1533.5,1528.224203858,140176,4640,214220356,37947,27.07,25.8,13.8,1125
18-July-2017,1548.4,1551.5,1512,1519.9,1526.3559732645,253446,7240,386848816,89976,35.5,39.5,-28.5,1124
17-July-2017,1534.3,1558.8,1534.3,1551.35,1549.991994407,247452,8111,383548619,87024,35.17,24.5,17.05,1123
14-July-2017,1522,1534,1515.25,1531.05,1526.8346002136,253773,7416,387469397,85833,33.82,18.75,9.05,1122
13-July-2017,1510,1523.6,1506.7,1518.85,1516.7465646677,287454,7067,435994867,105299,36.63,16.9,8.85,1121
12-July-2017,1498.8,1524.5,1496,1510.5,1512.9142726012,285428,8949,431828095,82390,28.87,28.5,11.7,1120
11-July-2017,1500,1504,1487.05,1495.2,1495.9825842356,263784,5049,394616270,107781,40.86,16.95,-4.8,1119
10-July-2017,1492,1508,1487,1492.45,1497.0482215322,1255041,27963,1878856897,694520,55.34,21,0.45,1118
7-July-2017,1438,1497,1438,1490.8,1468.1139583859,677607,14622,994804295,294637,43.48,59,52.8,1117
6-July-2017,1445.3,1449.95,1437.35,1441.4,1444.0458566484,161198,6728,232777304,56299,34.93,12.6,-3.9,1116
5-July-2017,1427.2,1445.9,1427,1439.8,1439.9142037205,235558,5936,339183310,61401,26.07,18.9,12.6,1115
4-July-2017,1387.5,1425.5,1387.5,1422.7,1408.7522884878,740773,8837,1043565659,155441,20.98,38,35.2,1114
3-July-2017,1388,1394,1372.1,1384.1,1384.7745327762,195035,5238,270079501,65061,33.36,21.9,-3.9,1113
30-June-2017,1392.9,1394.2,1375.1,1380.25,1381.6453708717,105279,3545,145458243,28657,27.22,19.1,-12.65,1112
29-June-2017,1412,1418,1390.3,1392.9,1397.8500032798,137203,4952,191789214,38686,28.2,27.7,-19.1,1111
28-June-2017,1438.3,1440,1396.15,1398.5,1408.7895880103,206243,5693,290552991,67009,32.49,43.85,-39.8,1110
27-June-2017,1432,1440.05,1425,1435.9,1433.5158543689,412000,4632,590608532,278594,67.62,15.05,3.9,1109
23-June-2017,1439,1441.7,1430.9,1435,1437.6180980379,403436,7378,579986895,268218,66.48,10.8,-4,1108
22-June-2017,1430,1444,1428.65,1433.15,1437.6506876799,289088,6314,415607562,171814,59.43,15.35,3.15,1107
21-June-2017,1410,1427,1405.6,1418.1,1418.0130883764,1373738,6014,1947978464,1215382,88.47,21.4,8.1,1106
20-June-2017,1415,1422.6,1408.05,1412.25,1414.7804669238,580523,6953,821312601,476465,82.08,14.55,-2.75,1105
19-June-2017,1391.9,1415,1391,1409.15,1410.3111004654,446711,10720,630001482,274186,61.38,24,17.25,1104
16-June-2017,1388.8,1395,1370.1,1387.85,1382.3102108353,962742,8969,1330808097,698061,72.51,24.9,-0.95,1103
15-June-2017,1362,1394.25,1360,1384.5,1381.6717352229,1008637,11358,1393605234,666298,66.06,34.25,22.5,1102
14-June-2017,1318,1357.5,1315.75,1355.9,1346.743328608,3489002,12379,4698790167,2977794,85.35,41.75,37.9,1101
13-June-2017,1316,1327,1309,1312.6,1318.7618251372,122599,3979,161678881,43619,35.58,18,-3.4,1100
12-June-2017,1329.5,1329.95,1317.5,1319.35,1321.4012713998,79440,3116,104972117,30168,37.98,12.45,-10.15,1099
9-June-2017,1344,1352,1330,1335.5,1340.4610467312,188033,4881,252050912,52408,27.87,22,-8.5,1098
8-June-2017,1340,1345,1328.1,1329.9,1332.54247516,96115,3131,128077320,27339,28.44,16.9,-10.1,1097
7-June-2017,1312.8,1343.2,1308.6,1339.2,1328.5330617905,161546,4683,214619202,53582,33.17,34.6,26.4,1096
6-June-2017,1338.9,1338.9,1310.9,1313.4,1320.317324654,120747,3988,159424356,43560,36.08,28,-25.5,1095
5-June-2017,1325,1340.5,1315.75,1328.9,1324.1599572646,263014,3488,348272607,188336,71.61,24.75,3.9,1094
2-June-2017,1330.05,1338.8,1316.6,1324.75,1325.8871957218,167733,5133,222395037,70969,42.31,22.2,-5.3,1093
1-June-2017,1338,1339.95,1323.05,1328.5,1329.4182693327,141483,4392,188090085,61769,43.66,16.9,-9.5,1092
31-May-2017,1368,1368,1336,1340.6,1354.2084221805,468501,3280,634448000,43368,9.26,32,-27.4,1091
30-May-2017,1356.55,1364.3,1349,1358.85,1357.3064747543,131032,4000,177850582,44338,33.84,15.3,2.3,1090
29-May-2017,1337.3,1365.9,1336,1356.55,1352.1784479884,452793,7297,612256936,273576,60.42,29.9,19.25,1089
26-May-2017,1302,1344.05,1301,1335.8,1326.7451471783,320020,9974,424584982,94334,29.48,43.05,33.8,1088
25-May-2017,1300,1311.75,1297.8,1302.9,1303.9531568792,108319,3824,141242902,34540,31.89,13.95,2.9,1087
24-May-2017,1305.65,1313.5,1295,1297,1303.1704600648,148240,4124,193181989,34313,23.15,18.5,-8.65,1086
23-May-2017,1324,1330.25,1301.5,1304.4,1312.3608385775,242172,5459,317817049,107905,44.56,28.75,-19.6,1085
22-May-2017,1322.55,1333.35,1315.05,1323.75,1322.8305655033,221714,4582,293290056,131370,59.25,18.3,1.2,1084
19-May-2017,1339,1339,1311.1,1318.5,1322.5581616035,155962,4820,206268816,44775,28.71,27.9,-20.5,1083
18-May-2017,1346.8,1352,1323.3,1327.05,1335.8561285307,115770,3357,154652064,43231,37.34,28.7,-19.75,1082
17-May-2017,1356,1364.85,1348.05,1352.4,1354.1029763969,124009,3540,167920956,38205,30.81,16.8,-3.6,1081
16-May-2017,1345,1377,1341.8,1356.4,1359.8893895933,360825,7104,490682089,181866,50.4,35.2,11.4,1080
15-May-2017,1354.5,1356.05,1334.5,1343.65,1344.3409628717,144526,4968,194292222,52931,36.62,21.55,-10.85,1079
12-May-2017,1363.9,1363.9,1344.2,1350.85,1353.3697965298,389836,4123,527592268,297979,76.44,19.7,-13.05,1078
11-May-2017,1361.6,1374.95,1352.25,1356.7,1360.0130064499,384194,4713,522508837,240652,62.64,22.7,-4.9,1077
10-May-2017,1333,1363,1331.45,1359.5,1352.9888009827,452629,8244,612401968,167364,36.98,31.55,26.5,1076
9-May-2017,1323,1333,1321,1330.6,1328.6594980519,183764,4441,244159784,72831,39.63,12,7.6,1075
8-May-2017,1328.6,1339.6,1320,1321.95,1329.3882764462,580916,5138,772262920,442947,76.25,19.6,-6.65,1074
5-May-2017,1361,1367.65,1325.05,1328.6,1343.476263634,326756,9002,438988930,141416,43.28,42.6,-32.4,1073
4-May-2017,1373.1,1379.5,1354.65,1358.75,1364.252010023,202734,6072,276580267,64647,31.89,24.85,-14.35,1072
3-May-2017,1375.25,1380.5,1365,1370.25,1370.9426880747,235239,4589,322499187,45943,19.53,15.5,-5,1071
2-May-2017,1400.1,1402,1366.75,1370.9,1376.1393866317,286125,7663,393747882,121597,42.5,35.25,-29.2,1070
28-April-2017,1409.05,1420.8,1390.5,1394.8,1403.2380479052,382297,5952,536453696,77456,20.26,30.3,-14.25,1069
27-April-2017,1420,1424.7,1402.75,1408.05,1407.56401637,269517,5885,379362431,114964,42.66,21.95,-11.95,1068
26-April-2017,1435.1,1440,1403.15,1416.35,1422.1123051797,313494,9494,445823675,113313,36.15,36.85,-18.75,1067
25-April-2017,1459.7,1465,1427.65,1432.5,1442.8793363692,627397,16687,905258167,167022,26.62,37.35,-27.2,1066
24-April-2017,1410,1433.75,1400.1,1416.4,1417.986197468,533960,14474,757147910,95816,17.94,33.65,6.4,1065
21-April-2017,1375.2,1420,1373.05,1399.75,1404.9831469016,720639,19098,1012485650,202493,28.1,46.95,24.55,1064
20-April-2017,1376.5,1386.9,1365.5,1369.4,1370.956889089,288790,5348,395918640,160088,55.43,21.4,-7.1,1063
19-April-2017,1371,1382.7,1358.25,1369.85,1369.98799272,208790,6130,286039793,69643,33.36,24.45,-1.15,1062
18-April-2017,1395.5,1410,1368.35,1370.45,1393.5138395195,358972,8648,500232450,100493,27.99,41.65,-25.05,1061
17-April-2017,1367.7,1394.25,1365,1391,1379.5024426065,321378,8358,443341736,113007,35.16,29.25,23.3,1060
13-April-2017,1352,1373,1348,1364.35,1365.0412988441,331002,9011,451831400,107697,32.54,25,12.35,1059
12-April-2017,1388.8,1388.8,1351.05,1354.15,1363.6604605899,578519,10966,788903486,178050,30.78,37.75,-34.65,1058
11-April-2017,1386,1400.3,1371,1374.1,1385.4846285402,364279,10098,504702955,85597,23.5,29.3,-11.9,1057
10-April-2017,1416,1424.7,1378,1381.05,1395.7711432758,386967,9783,540117372,145746,37.66,46.7,-34.95,1056
7-April-2017,1424.1,1433.75,1402.65,1405.55,1419.2270646054,672901,13510,954999311,275957,41.01,31.1,-18.55,1055
6-April-2017,1409.7,1448.5,1402.7,1438.35,1429.715737627,1043156,20749,1491416550,255690,24.51,45.8,28.65,1054
5-April-2017,1388,1417.95,1380.8,1414.9,1401.903716991,902558,21170,1265299415,290964,32.24,37.15,26.9,1053
3-April-2017,1332,1380,1332,1371.2,1365.6545342616,999005,25037,1364295708,410822,41.12,48,39.2,1052
31-March-2017,1270,1336,1268.95,1319.2,1306.1749081667,1673684,30483,2186124045,584998,34.95,67.05,49.2,1051
30-March-2017,1255,1272.8,1254.05,1269.35,1265.4901553246,438308,7762,554674459,197630,45.09,18.75,14.35,1050
29-March-2017,1250.05,1260,1234.1,1254.7,1245.7148041308,466255,9053,580820756,153478,32.92,25.9,4.65,1049
28-March-2017,1255.05,1263.35,1237,1245.65,1248.700204041,436677,8517,545278659,179728,41.16,26.35,-9.4,1048
27-March-2017,1267.55,1278.5,1247.1,1250.75,1257.7582108934,888667,11812,1117728216,589152,66.3,31.4,-16.8,1047
24-March-2017,1274.1,1291.65,1268.4,1286.2,1282.6731455133,676818,18050,868136273,416735,61.57,23.25,12.1,1046
23-March-2017,1266.9,1277.75,1258.25,1274.1,1269.8414187759,295325,6880,375015917,141607,47.95,19.5,7.2,1045
22-March-2017,1254.7,1266,1247.55,1259.5,1256.238293413,265278,8090,333252382,69713,26.28,18.45,4.8,1044
21-March-2017,1285.6,1285.6,1259.7,1263.8,1270.3367293711,245384,6363,311720308,95475,38.91,25.9,-21.8,1043
20-March-2017,1301,1305,1277.15,1280.35,1294.6680242043,392188764,7284,507754252203,392028000,99.96,27.85,-20.65,1042
17-March-2017,1305,1319.85,1298.55,1300.65,1303.6586582677,281621,7185,367137655,111546,39.61,21.3,-4.35,1041
16-March-2017,1311,1311,1294.6,1297.35,1300.4782913966,306215,7513,398225960,132354,43.22,16.4,-13.65,1040
15-March-2017,1289.4,1316,1283.25,1304.4,1283.9640288459,389306469,12817,499855502393,388938310,99.91,32.75,15,1039
14-March-2017,1315.95,1319.1,1285.25,1289.4,1298.9358301403,596869,12512,775294530,292030,48.93,33.85,-26.55,1038
10-March-2017,1293.95,1296.5,1261.5,1281.4,1282.5298870981,360490,8497,462339199,120414,33.4,35,-12.55,1037
9-March-2017,1289.8,1298,1281.7,1287.35,1284.041776002,397311380,12637,510164410001,396856492,99.89,16.3,-2.45,1036
8-March-2017,1307.05,1310,1286,1291.9,1293.4740656204,793869,8816,1026848963,259467,32.68,24,-15.15,1035
7-March-2017,1316.15,1326.75,1296.6,1304.8,1306.742570106,1137634,19101,1486594777,607678,53.42,30.15,-11.35,1034
6-March-2017,1268,1309.9,1265.45,1304.9,1299.0285682278,1196154,34540,1553838218,373845,31.25,44.45,36.9,1033
3-March-2017,1237,1287.8,1237,1258.45,1268.3601491109,1194011,26509,1514435970,373635,31.29,50.8,21.45,1032
2-March-2017,1236,1254,1225.65,1233.25,1241.0708476111,410896,14803,509951047,134217,32.66,28.35,-2.75,1031
1-March-2017,1242,1244.9,1230.25,1234.15,1238.009141921,822803,8805,1018637636,535858,65.13,14.65,-7.85,1030
28-February-2017,1237.8,1247.85,1228.55,1238.25,1241.6806586169,1730900,19085,2149225052,1134096,65.52,19.3,0.45,1029
27-February-2017,1187,1256.5,1187,1238.6,1241.0707802315,1340897,33448,1664148086,457703,34.13,69.5,51.6,1028
23-February-2017,1213.9,1222.3,1179.2,1182.6,1196.6358670656,1089289,29427,1303482287,262061,24.06,43.1,-31.3,1027
22-February-2017,1092.05,1212,1092.05,1207.65,1177.9796255112,3331421,86148,3924346062,1181467,35.46,119.95,115.6,1026
21-February-2017,1072.3,1090.55,1072.3,1088.25,1083.7633257314,280191,8484,303660730,85602,30.55,18.25,15.95,1025
20-February-2017,1070,1077,1066.25,1073.7,1074.0997991382,229511,4571,246517719,109826,47.85,10.75,3.7,1024
17-February-2017,1066,1077.9,1059,1075.35,1071.050361699,315041,7754,337424777,138359,43.92,18.9,9.35,1023
16-February-2017,1052,1067,1052,1064.95,1061.613062105,196538,6317,208647308,83705,42.59,15,12.95,1022
15-February-2017,1053,1057.5,1046.05,1050.9,1052.6970243423,227916,5577,239926495,93038,40.82,11.45,-2.1,1021
14-February-2017,1033.35,1052.5,1031.2,1048.25,1046.4150319498,273085,11919,285760249,113054,41.4,21.3,14.9,1020
13-February-2017,1034,1035,1022,1028.35,1026.3468635857,189181,3841,194165326,106544,56.32,13,-5.65,1019
10-February-2017,1035,1035.9,1025.95,1030.3,1030.9808417615,136547,5037,140777341,59006,43.21,9.95,-4.7,1018
9-February-2017,1026,1034.45,1026,1032.7,1030.9873831941,141795,3424,146188856,65092,45.91,8.45,6.7,1017
8-February-2017,1031.15,1038.45,1023,1025.65,1028.0129780887,192093,4366,197474097,83451,43.44,15.45,-5.5,1016
7-February-2017,1040.3,1040.75,1027.6,1030.7,1032.20785643,111221,3322,114803190,44567,40.07,13.15,-9.6,1015
6-February-2017,1036.05,1043.9,1032.5,1040.1,1037.9053060948,501838,4223,520860323,426822,85.05,11.4,4.05,1014
3-February-2017,1044.75,1050.1,1031.05,1033.7,1038.765253693,118332,4317,122919170,40076,33.87,19.05,-11.05,1013
2-February-2017,1047.05,1050,1038.55,1044.75,1044.3023169373,812495,3748,848490411,245141,30.17,11.45,-2.3,1012
1-February-2017,1045.2,1050.85,1034.7,1049.2,1043.2873991383,253689,7810,264670537,70715,27.87,16.15,4,1011
31-January-2017,1047,1053.9,1040.75,1043.4,1046.251421217,163944,6732,171526643,70010,42.7,13.15,-3.6,1010
30-January-2017,1025.15,1045.8,1024.9,1044.15,1035.1794562062,330309,11816,341929091,150671,45.62,20.9,19,1009
27-January-2017,1019.7,1028.95,1019,1025.15,1024.8074450254,279811,6621,286752396,133367,47.66,9.95,5.45,1008
25-January-2017,1035,1035,1016.1,1016.7,1018.8216535339,587082,10017,598131854,466620,79.48,18.9,-18.3,1007
24-January-2017,1020,1030,1018.6,1027.55,1024.2553421296,115731,4701,118538095,35604,30.76,11.4,7.55,1006
23-January-2017,1024,1031,1014.05,1015.95,1020.2909401348,198546,6113,202574685,56177,28.29,16.95,-8.05,1005
20-January-2017,1033,1037.7,1024.4,1025.7,1029.4690665861,579325,4736,596397167,446110,77.01,13.3,-7.3,1004
19-January-2017,1033.35,1044.65,1031,1033.75,1037.7389094853,237906,6313,246884313,79821,33.55,13.65,0.4,1003
18-January-2017,1043,1048.15,1029,1032.45,1036.1701673753,330933,11937,342902902,138892,41.97,19.15,-10.55,1002
17-January-2017,1068.2,1074.7,1038,1041.3,1049.0489133824,705492,16000,740095616,277854,39.38,36.7,-26.9,1001
16-January-2017,1091.4,1093.85,1074,1077,1079.8734079712,131122,5464,141595161,50406,38.44,19.85,-14.4,1000
13-January-2017,1085.7,1096.6,1085.2,1090.15,1091.1725637434,178450,5260,194719744,70877,39.72,11.4,4.45,999
12-January-2017,1088.45,1090,1079.15,1083.15,1083.9468408791,120619,4616,130744584,46612,38.64,10.85,-5.3,998
11-January-2017,1094.35,1095,1082,1084.1,1086.6974726391,88630,3229,96313997,28114,31.72,13,-10.25,997
10-January-2017,1079,1092,1078.25,1087.1,1088.3897471706,206226,7565,224454264,102162,49.54,13.75,8.1,996
9-January-2017,1079,1085.7,1071.1,1077.1,1078.9592954129,236337,4114,254998003,152444,64.5,14.6,-1.9,995
6-January-2017,1075.3,1085,1072.55,1072.7,1074.7940264792,436493,4700,469140069,64092,14.68,12.45,-2.6,994
5-January-2017,1073,1079.5,1069,1077.4,1077.5911489799,159733,3363,172126867,92638,58,10.5,4.4,993
4-January-2017,1092.15,1092.45,1065.35,1068.95,1074.8892944209,142748,5226,153438297,36616,25.65,27.1,-23.2,992
3-January-2017,1084.15,1097,1081.25,1090.65,1091.8750784022,199293,5331,217603060,80355,40.32,15.75,6.5,991
2-January-2017,1081.35,1089.45,1073.15,1083.1,1085.7662929701,182947,4717,198637686,77305,42.26,16.3,1.75,990
30-December-2016,1066.8,1084.7,1064,1080.1,1079.6530935203,653398,8434,705443172,405098,62,20.7,13.3,989
29-December-2016,1051.65,1068.6,1049.5,1064.95,1058.232604434,98962,3809,104724815,26451,26.73,19.1,13.3,988
28-December-2016,1068,1069.9,1048.4,1052.2,1062.748462353,546777,4664,581086416,453772,82.99,21.5,-15.8,987
27-December-2016,1047.1,1066.7,1047.1,1064.4,1054.9604116743,560443,7152,591245178,417160,74.43,19.6,17.3,986
26-December-2016,1055.6,1066,1045,1047.1,1050.9241670595,369114,4495,387910823,272167,73.74,21,-8.5,985
23-December-2016,1050.6,1068.45,1050.6,1058.15,1059.567041629,304475,4166,322611675,172678,56.71,17.85,7.55,984
22-December-2016,1059.9,1061.55,1050.35,1053.95,1058.3715551047,622987,5426,659351720,517903,83.13,11.2,-5.95,983
21-December-2016,1059,1066.35,1056.5,1061.45,1060.8698872644,273117,6195,289741601,188109,68.87,9.85,2.45,982
20-December-2016,1057.3,1062,1054,1059.1,1058.854216968,779055,4082,824905672,661760,84.94,8,1.8,981
19-December-2016,1058,1065.8,1055,1062.15,1064.1464290678,726659,5072,773271580,498840,68.65,10.8,4.15,980
16-December-2016,1050,1062,1050,1057.55,1057.6655176002,297923,3674,315102884,197989,66.46,12,7.55,979
15-December-2016,1056.75,1066.8,1051,1054.2,1059.2070766348,202780,6774,214786011,55039,27.14,15.8,-2.55,978
14-December-2016,1039.5,1064.4,1039.4,1060,1059.3967147356,519532,8586,550390494,318680,61.34,25,20.5,977
13-December-2016,1032,1042,1028.5,1039.9,1037.8851682474,97743,4028,101446010,37965,38.84,13.5,7.9,976
12-December-2016,1026.85,1040,1022.15,1028.1,1033.5301206991,110937,5237,114656731,32953,29.7,17.85,1.25,975
9-December-2016,1020.5,1029.6,1020.3,1026.4,1026.1343263303,117758,4063,120835526,40702,34.56,9.3,5.9,974
8-December-2016,1003.1,1021,1003.1,1019.55,1016.1363548074,123560,4625,125553808,45221,36.6,17.9,16.45,973
7-December-2016,1007,1007,995.65,999.7,1002.2850543336,76196,2476,76370112,18062,23.7,11.35,-7.3,972
6-December-2016,995,1004.9,995,1003.35,999.6216325008,101856,3728,101817461,30678,30.12,9.9,8.35,971
5-December-2016,994,998.75,987.55,994.1,993.6559155841,100455,4007,99817705,23283,23.18,11.2,0.1,970
2-December-2016,995,1005.6,993.05,995.3,1000.4474144865,190233,5476,190318113,82005,43.11,12.55,0.3,969
1-December-2016,996.15,1014.6,994.5,997.2,1005.1042870186,234382,9310,235578353,54585,23.29,20.1,1.05,968
30-November-2016,997,997.6,988,992.75,992.0154523819,267661,4785,265523848,185542,69.32,9.6,-4.25,967
29-November-2016,987.1,1002.7,987.1,995.85,991.9829090809,289686,4400,287363561,206014,71.12,15.6,8.75,966
28-November-2016,994.8,1000.05,984,986.45,990.9797987523,91529,5109,90703390,31329,34.23,16.05,-8.35,965
25-November-2016,991,996,985,993.65,990.1619623044,285338,5263,282530834,164766,57.74,11,2.65,964
24-November-2016,1006.9,1006.9,986,990.65,991.9287834945,212535,5710,210819584,76600,36.04,20.9,-16.25,963
23-November-2016,1005,1008.5,999.5,1007.25,1005.0488146052,125106,3935,125737637,47431,37.91,9,2.25,962
22-November-2016,994.25,1007.5,994.05,1001.1,1000.7098161262,133026,6591,133120424,44860,33.72,13.45,6.85,961
21-November-2016,988,993.7,983.5,990.9,988.4740663157,362810,5930,358628276,223498,61.6,10.2,2.9,960
18-November-2016,983.15,992.15,982.9,987.5,988.1446810868,288856,6389,285431520,168353,58.28,9.25,4.35,959
17-November-2016,987,998,975.85,981.3,986.9371598396,418920,8257,413447715,262975,62.77,22.15,-5.7,958
16-November-2016,989.3,996.7,982,985.85,991.4202240641,346508,7099,343535039,226634,65.41,14.7,-3.45,957
15-November-2016,1001.8,1001.8,980.55,987.6,989.5680816188,566144,8405,560238032,292189,51.61,21.25,-14.2,956
11-November-2016,1000,1017.3,995.35,1001.4,1004.0879061845,240131,6079,241112633,77255,32.17,21.95,1.4,955
10-November-2016,1016.55,1028.4,1008.25,1010,1018.2793245239,157104,4763,159975755,44802,28.52,20.15,-6.55,954
9-November-2016,940,1008.9,932,1005.55,976.6018520232,432284,14530,422169355,89360,20.67,76.9,65.55,953
8-November-2016,1003.55,1009,998.35,1002.85,1002.0043281361,154570,5046,154879809,54178,35.05,10.65,-0.7,952
7-November-2016,1011.35,1016.5,999.5,1001.95,1005.6799708535,164685,5842,165620406,51489,31.27,17,-9.4,951
4-November-2016,1021.3,1027.15,1000.55,1005.8,1012.1807180389,218484,6460,221145292,52658,24.1,26.6,-15.5,950
3-November-2016,1024.05,1034.5,1022.1,1025.45,1028.4187778656,134126,4767,137937697,39420,29.39,12.4,1.4,949
2-November-2016,1042,1042.05,1021.1,1024.05,1030.2340045198,167266,5599,172323121,58274,34.84,20.95,-17.95,948
1-November-2016,1051,1055,1047.75,1048.3,1050.0954529525,114140,3555,119857895,40380,35.38,7.25,-2.7,947
30-October-2016,1057,1065,1047.85,1051.2,1052.5166398109,46545,2151,48989387,18810,40.41,17.15,-5.8,946
28-October-2016,1050,1056,1043.95,1053.5,1051.7890872445,145866,4271,153420267,35545,24.37,12.05,3.5,945
27-October-2016,1053,1054,1043.2,1048.5,1048.8900872336,128047,4318,134307229,36328,28.37,10.8,-4.5,944
26-October-2016,1058,1059.2,1052,1054.15,1054.56829341,114052,4241,120275623,37893,33.22,7.2,-3.85,943
25-October-2016,1063.2,1065.4,1054.5,1059.9,1059.259610916,185050,4401,196015991,52798,28.53,10.9,-3.3,942
24-October-2016,1068,1074,1060.5,1063.55,1067.9307395066,142852,4242,152556042,36734,25.71,13.5,-4.45,941
21-October-2016,1099,1099,1059,1064.4,1070.1500715591,700819,21002,749981503,241003,34.39,40,-34.6,940
20-October-2016,1091.95,1097.8,1085.1,1088.5,1090.6115517028,201875,6132,220167207,41824,20.72,12.7,-3.45,939
19-October-2016,1083.15,1094.5,1081.4,1086.9,1089.8797833148,458730,10452,499960553,288393,62.87,13.1,3.75,938
18-October-2016,1064,1082,1062.8,1079.3,1075.2012892625,189876,6704,204154920,66338,34.94,19.2,15.3,937
17-October-2016,1079,1080.65,1058,1060.15,1066.6963855747,222193,5172,237012470,69795,31.41,22.65,-18.85,936
14-October-2016,1060.5,1081.95,1058,1078.2,1075.3802817888,285604,6527,307132910,135094,47.3,23.95,17.7,935
13-October-2016,1093.7,1093.7,1052.05,1057.7,1074.7595798483,580933,10799,624363307,397800,68.48,41.65,-36,934
10-October-2016,1115,1122,1092.8,1095.95,1104.4032910001,163780,5007,180879171,60781,37.11,29.2,-19.05,933
7-October-2016,1111.1,1122.65,1107.55,1109.95,1113.0672861825,455517,9236,507021071,252806,55.5,15.1,-1.15,932
6-October-2016,1092,1124.8,1092,1111.1,1113.4694856827,1709509,15966,1903486107,1079496,63.15,32.8,19.1,931
5-October-2016,1103.15,1105.8,1085.75,1089.3,1095.1325682542,229693,5748,251544285,101638,44.25,20.05,-13.85,930
4-October-2016,1093.9,1108,1092,1095.2,1098.2438399574,413390,7304,454003021,204003,49.35,16,1.3,929
3-October-2016,1084.5,1107.35,1076.95,1090.4,1089.3103199742,955952,9712,1041328379,710899,74.37,30.4,5.9,928
30-September-2016,1070,1093.45,1067,1082.1,1082.3960606766,184651,7490,199865515,58228,31.53,26.45,12.1,927
29-September-2016,1095,1110,1067.5,1072.55,1087.2199393027,389803,11004,423801594,90905,23.32,42.5,-22.45,926
28-September-2016,1110,1113,1087.3,1089.7,1093.7953346457,320533,8958,350597500,108731,33.92,25.7,-20.3,925
27-September-2016,1113.05,1125.7,1107.3,1110.45,1114.6442494302,318951,12134,355516898,147031,46.1,18.4,-2.6,924
26-September-2016,1102.5,1128.9,1102,1109.35,1120.8935938781,991973,15366,1111896181,631302,63.64,26.9,6.85,923
23-September-2016,1088,1109.2,1088,1102.95,1101.09513285,1161460,14278,1278877953,841346,72.44,21.2,14.95,922
22-September-2016,1080,1095.5,1079.1,1087.65,1089.8405980253,541248,10236,589874044,338543,62.55,16.4,7.65,921
21-September-2016,1074,1084.5,1067,1071.35,1075.1475691462,157167,4904,168977718,58328,37.11,17.5,-2.65,920
20-September-2016,1085.05,1086,1069.1,1074.1,1075.9443620278,296596,4995,319120794,183455,61.85,16.9,-10.95,919
19-September-2016,1074.9,1087.5,1071.05,1082.35,1082.0439389291,1613535,8585,1745915767,1402580,86.93,16.45,7.45,918
16-September-2016,1065,1093.25,1059.75,1075.65,1082.8837519115,1299359,23246,1407054749,649631,50,33.5,10.65,917
15-September-2016,1047,1068,1047,1062.45,1056.2150566911,462771,8459,488785698,201259,43.49,21,15.45,916
14-September-2016,1046,1058,1040.65,1045.45,1052.560581095,314372,7186,330895575,154924,49.28,17.35,-0.55,915
12-September-2016,1034,1055.65,1025.1,1046.6,1046.7030214829,492672,12534,515681271,200495,40.7,30.55,12.6,914
9-September-2016,1034,1049.65,1030.2,1043.7,1042.4034428098,305332,11577,318279128,77380,25.34,19.45,9.7,913
8-September-2016,1020.5,1035.5,1020,1032.25,1030.3897644647,367758,7348,378934079,120060,32.65,15.5,11.75,912
7-September-2016,1020.1,1026.75,1014,1017.45,1019.0795037766,220304,8712,224507291,65429,29.7,12.75,-2.65,911
6-September-2016,1020,1024.95,1014,1020.45,1019.2279379102,240877,7127,245508568,91963,38.18,10.95,0.45,910
2-September-2016,1032,1035,1003.1,1012.85,1014.1156123236,541854,17356,549502601,150607,27.79,31.9,-19.15,909
1-September-2016,1053.9,1072.55,1026.25,1029.15,1051.9263531062,1095036,29479,1151897226,254105,23.21,46.3,-24.75,908
31-August-2016,1065.9,1073.55,1047.05,1058,1064.9076875433,232493,7686,247583583,63731,27.41,26.5,-7.9,907
30-August-2016,1059.2,1070,1053.25,1065.8,1058.6613001618,1139289,10531,1206121174,931340,81.75,16.75,6.6,906
29-August-2016,1027.7,1059.95,1027,1057,1044.4842552632,639293,13187,667731473,349341,54.64,32.95,29.3,905
26-August-2016,1014.8,1030,1014.65,1027.7,1024.6049952316,232782,7028,238509600,72362,31.09,15.35,12.9,904
25-August-2016,1020.5,1028.5,1010,1013.1,1020.4107886729,156757,5185,159956534,37963,24.22,18.5,-7.4,903
24-August-2016,1014.5,1022.1,1011.1,1020.75,1015.0864592539,366612,5663,372142877,265119,72.32,11,6.25,902
23-August-2016,1013,1014.8,1005.1,1009.9,1010.2813122179,208441,4184,210584047,108186,51.9,9.7,-3.1,901
22-August-2016,1017.9,1020.35,1007.3,1013.9,1013.5029884647,179189,4855,181608587,51403,28.69,13.05,-4,900
