"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"ASIANPAINT","EQ","02-Feb-2018","       1153.00","       1148.00","       1148.00","       1123.95","       1137.00","       1137.90","       1138.59","     872105","           992967292.65","      27383"
"ASIANPAINT","EQ","05-Feb-2018","       1137.90","       1121.20","       1140.00","       1114.30","       1134.15","       1134.10","       1124.02","    1263378","          1420056064.00","      35065"
"ASIANPAINT","EQ","06-Feb-2018","       1134.10","       1110.00","       1127.00","       1090.10","       1110.50","       1110.25","       1104.42","    1055719","          1165954885.85","      36817"
"ASIANPAINT","EQ","07-Feb-2018","       1110.25","       1115.00","       1125.20","       1106.55","       1121.00","       1121.10","       1116.37","     854461","           953897012.75","      22894"
"ASIANPAINT","EQ","08-Feb-2018","       1121.10","       1128.00","       1131.30","       1110.00","       1125.00","       1124.05","       1117.44","    1185917","          1325189076.70","      31258"
"ASIANPAINT","EQ","09-Feb-2018","       1124.05","       1101.00","       1142.25","       1101.00","       1136.00","       1130.75","       1128.75","     666922","           752786373.90","      22171"
"ASIANPAINT","EQ","12-Feb-2018","       1130.75","       1138.00","       1150.00","       1135.90","       1142.50","       1144.40","       1144.80","     646362","           739957335.90","      19675"
"ASIANPAINT","EQ","14-Feb-2018","       1144.40","       1144.00","       1144.00","       1127.00","       1137.30","       1139.15","       1136.07","     691596","           785700425.60","      28009"
"ASIANPAINT","EQ","15-Feb-2018","       1139.15","       1135.00","       1139.90","       1123.00","       1138.25","       1135.45","       1132.61","     471072","           533538572.40","      18255"
"ASIANPAINT","EQ","16-Feb-2018","       1135.45","       1136.50","       1147.00","       1130.00","       1145.00","       1143.85","       1138.40","     734476","           836124056.80","      15380"
"ASIANPAINT","EQ","19-Feb-2018","       1143.85","       1145.00","       1145.80","       1111.55","       1117.40","       1120.35","       1126.86","     443677","           499962063.75","      25828"
"ASIANPAINT","EQ","20-Feb-2018","       1120.35","       1123.95","       1136.00","       1112.75","       1133.65","       1126.40","       1127.02","     662281","           746404904.30","      17161"
"ASIANPAINT","EQ","21-Feb-2018","       1126.40","       1132.35","       1133.25","       1115.00","       1123.00","       1127.20","       1125.14","     720563","           810734567.10","      31159"
"ASIANPAINT","EQ","22-Feb-2018","       1127.20","       1122.70","       1126.40","       1101.00","       1117.00","       1118.10","       1113.65","    1559398","          1736622313.85","      47939"
"ASIANPAINT","EQ","23-Feb-2018","       1118.10","       1117.05","       1117.05","       1098.90","       1100.95","       1101.80","       1104.89","    1140118","          1259706044.75","      50612"
"ASIANPAINT","EQ","26-Feb-2018","       1101.80","       1110.00","       1110.00","       1095.40","       1107.00","       1104.80","       1101.44","    1170283","          1289001505.75","      46297"
"ASIANPAINT","EQ","27-Feb-2018","       1104.80","       1104.80","       1113.00","       1098.95","       1111.50","       1110.35","       1107.80","     610498","           676312230.45","      21282"
"ASIANPAINT","EQ","28-Feb-2018","       1110.35","       1104.00","       1124.00","       1099.25","       1117.00","       1117.75","       1113.19","    1006756","          1120709886.85","      36378"
"ASIANPAINT","EQ","01-Mar-2018","       1117.75","       1120.00","       1124.20","       1108.00","       1119.30","       1118.90","       1118.11","     736217","           823174430.15","      28476"
"ASIANPAINT","EQ","05-Mar-2018","       1118.90","       1110.25","       1114.85","       1100.00","       1106.00","       1105.95","       1105.18","     529677","           585389998.90","      21592"
"ASIANPAINT","EQ","06-Mar-2018","       1105.95","       1112.60","       1112.60","       1100.00","       1102.50","       1101.60","       1102.96","     702294","           774604931.35","      32056"
"ASIANPAINT","EQ","07-Mar-2018","       1101.60","       1105.70","       1109.95","       1095.25","       1108.00","       1107.25","       1102.93","     669686","           738618828.65","      44684"
"ASIANPAINT","EQ","08-Mar-2018","       1107.25","       1114.80","       1130.00","       1107.60","       1128.95","       1127.60","       1118.46","     751329","           840333736.25","      36961"
"ASIANPAINT","EQ","09-Mar-2018","       1127.60","       1133.00","       1140.00","       1124.40","       1124.95","       1129.10","       1131.14","    1158526","          1310457728.35","      28896"
"ASIANPAINT","EQ","12-Mar-2018","       1129.10","       1131.10","       1134.00","       1120.00","       1131.00","       1131.50","       1129.57","     527293","           595614481.80","      17048"
"ASIANPAINT","EQ","13-Mar-2018","       1131.50","       1125.20","       1143.00","       1125.20","       1142.00","       1140.30","       1138.79","     711550","           810304574.10","      36146"
"ASIANPAINT","EQ","14-Mar-2018","       1140.30","       1139.95","       1144.45","       1131.10","       1137.00","       1137.00","       1137.41","    1360578","          1547534885.75","      18303"
"ASIANPAINT","EQ","15-Mar-2018","       1137.00","       1132.15","       1163.75","       1132.15","       1161.00","       1160.80","       1153.52","    1146702","          1322739571.25","      24961"
"ASIANPAINT","EQ","16-Mar-2018","       1160.80","       1159.90","       1159.90","       1118.40","       1121.15","       1122.75","       1137.91","    1946844","          2215330623.30","      44028"
"ASIANPAINT","EQ","19-Mar-2018","       1122.75","       1121.15","       1124.00","       1097.90","       1105.00","       1102.55","       1104.72","     855444","           945021904.25","      30602"
"ASIANPAINT","EQ","20-Mar-2018","       1102.55","       1102.00","       1117.00","       1092.15","       1105.00","       1106.50","       1107.40","     720303","           797663880.80","      14239"
"ASIANPAINT","EQ","21-Mar-2018","       1106.50","       1106.50","       1116.00","       1100.00","       1102.50","       1103.55","       1108.79","     612237","           678840893.50","      22643"
"ASIANPAINT","EQ","22-Mar-2018","       1103.55","       1102.50","       1110.00","       1100.00","       1106.95","       1107.10","       1105.67","     478426","           528979749.55","      26664"
"ASIANPAINT","EQ","23-Mar-2018","       1107.10","       1094.85","       1120.00","       1093.05","       1113.75","       1112.65","       1109.77","     828523","           919469210.30","      19456"
"ASIANPAINT","EQ","26-Mar-2018","       1112.65","       1112.00","       1119.00","       1101.00","       1118.95","       1117.55","       1110.28","     479675","           532571178.10","      34259"
"ASIANPAINT","EQ","27-Mar-2018","       1117.55","       1119.00","       1138.00","       1116.40","       1132.80","       1131.10","       1128.00","     672158","           758192552.70","      21353"
"ASIANPAINT","EQ","28-Mar-2018","       1131.10","       1130.85","       1130.85","       1115.00","       1119.25","       1120.40","       1119.74","     699839","           783638621.45","      31718"
"ASIANPAINT","EQ","02-Apr-2018","       1120.40","       1120.40","       1153.95","       1111.50","       1150.20","       1150.15","       1131.95","     428944","           485541490.65","      38464"
"ASIANPAINT","EQ","03-Apr-2018","       1150.15","       1145.05","       1156.70","       1138.95","       1156.40","       1152.10","       1149.66","     561118","           645097687.85","      15128"
"ASIANPAINT","EQ","04-Apr-2018","       1152.10","       1156.90","       1157.70","       1126.00","       1136.00","       1136.00","       1139.74","     607619","           692526265.75","      25132"
"ASIANPAINT","EQ","05-Apr-2018","       1136.00","       1151.80","       1156.80","       1137.55","       1146.40","       1142.90","       1144.11","     549137","           628273769.10","      18095"
"ASIANPAINT","EQ","06-Apr-2018","       1142.90","       1142.90","       1152.80","       1135.00","       1146.00","       1143.50","       1142.91","     395626","           452164708.35","      15198"
"ASIANPAINT","EQ","09-Apr-2018","       1143.50","       1145.00","       1171.50","       1139.95","       1154.90","       1157.45","       1161.66","     837112","           972441508.00","      34440"
"ASIANPAINT","EQ","10-Apr-2018","       1157.45","       1159.00","       1167.70","       1152.90","       1157.20","       1156.75","       1160.63","     546269","           634018256.00","      25762"
"ASIANPAINT","EQ","11-Apr-2018","       1156.75","       1157.00","       1158.60","       1141.20","       1152.75","       1155.85","       1151.68","     419140","           482716645.70","      32358"
"ASIANPAINT","EQ","12-Apr-2018","       1155.85","       1149.50","       1169.90","       1144.90","       1165.15","       1165.20","       1160.16","     360744","           418521950.10","      24174"
"ASIANPAINT","EQ","13-Apr-2018","       1165.20","       1170.00","       1176.85","       1157.85","       1161.00","       1162.20","       1167.29","     639579","           746576966.55","      20736"
"ASIANPAINT","EQ","16-Apr-2018","       1162.20","       1160.00","       1188.50","       1155.00","       1176.45","       1178.85","       1177.90","     550645","           648603965.75","      17374"
"ASIANPAINT","EQ","17-Apr-2018","       1178.85","       1180.00","       1187.40","       1169.00","       1176.00","       1176.00","       1178.96","     432543","           509952241.70","      23079"
"ASIANPAINT","EQ","18-Apr-2018","       1176.00","       1179.00","       1185.00","       1168.00","       1169.70","       1172.30","       1172.99","     465763","           546334483.05","      28179"
"ASIANPAINT","EQ","19-Apr-2018","       1172.30","       1172.00","       1187.00","       1162.60","       1165.95","       1165.00","       1175.47","     620949","           729907921.85","      20407"
"ASIANPAINT","EQ","20-Apr-2018","       1165.00","       1165.00","       1165.95","       1142.25","       1158.50","       1159.35","       1152.30","     727517","           838315895.35","      42439"
"ASIANPAINT","EQ","23-Apr-2018","       1159.35","       1160.90","       1181.40","       1145.40","       1177.60","       1178.70","       1166.53","     554353","           646671924.50","      23507"
"ASIANPAINT","EQ","24-Apr-2018","       1178.70","       1177.50","       1182.45","       1161.90","       1168.05","       1170.10","       1172.78","     484112","           567758287.70","      24905"
"ASIANPAINT","EQ","25-Apr-2018","       1170.10","       1167.00","       1168.80","       1156.05","       1164.40","       1163.05","       1162.07","     280574","           326047188.75","      12744"
