"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"JSWSTEEL","EQ","07-Jan-2019","        287.95","        292.30","        295.25","        288.15","        289.80","        289.85","        291.91","    7041362","          2055463341.55","      43302"
"JSWSTEEL","EQ","08-Jan-2019","        289.85","        290.10","        295.85","        288.10","        293.45","        293.90","        293.18","    4528899","          1327793666.45","      53435"
"JSWSTEEL","EQ","09-Jan-2019","        293.90","        295.00","        296.80","        286.55","        290.55","        290.75","        291.18","    5848215","          1702861883.35","      74454"
"JSWSTEEL","EQ","10-Jan-2019","        290.75","        290.00","        292.70","        287.65","        289.30","        289.30","        290.09","    4352095","          1262511091.05","      39606"
"JSWSTEEL","EQ","11-Jan-2019","        289.30","        289.75","        294.15","        286.45","        288.45","        288.80","        290.81","    4483554","          1303846292.70","      44840"
"JSWSTEEL","EQ","14-Jan-2019","        288.80","        288.45","        288.45","        282.05","        283.90","        283.90","        283.97","    3756403","          1066703556.55","      32983"
"JSWSTEEL","EQ","15-Jan-2019","        283.90","        285.00","        293.00","        282.30","        291.50","        292.10","        287.26","    6557577","          1883760304.25","      47955"
"JSWSTEEL","EQ","16-Jan-2019","        292.10","        292.05","        293.25","        285.35","        286.35","        286.45","        288.80","    3752082","          1083596259.75","      35951"
"JSWSTEEL","EQ","17-Jan-2019","        286.45","        287.50","        290.55","        285.80","        287.10","        289.00","        288.21","    4817690","          1388516783.25","      47324"
"JSWSTEEL","EQ","18-Jan-2019","        289.00","        288.35","        291.85","        283.25","        285.15","        285.60","        288.05","    4210472","          1212847178.75","      47788"
"JSWSTEEL","EQ","21-Jan-2019","        285.60","        285.90","        288.95","        283.95","        284.40","        284.60","        285.91","    2854706","           816177868.15","      22627"
"JSWSTEEL","EQ","22-Jan-2019","        284.60","        284.00","        284.60","        274.55","        277.50","        278.00","        278.17","    5006219","          1392582811.55","      49315"
"JSWSTEEL","EQ","23-Jan-2019","        278.00","        278.00","        284.90","        277.20","        280.45","        280.90","        282.15","    4489030","          1266589514.35","      44914"
"JSWSTEEL","EQ","24-Jan-2019","        280.90","        281.50","        284.40","        276.50","        284.00","        283.65","        280.38","    3705336","          1038892036.80","      34419"
"JSWSTEEL","EQ","25-Jan-2019","        283.65","        284.60","        285.50","        273.25","        274.45","        274.65","        278.90","    5191436","          1447894749.65","      44137"
"JSWSTEEL","EQ","28-Jan-2019","        274.65","        274.00","        274.25","        263.05","        268.20","        267.75","        267.66","    4518237","          1209361164.70","      48670"
"JSWSTEEL","EQ","29-Jan-2019","        267.75","        267.55","        273.00","        265.25","        271.40","        270.95","        270.30","    4113613","          1111897688.75","      64556"
"JSWSTEEL","EQ","30-Jan-2019","        270.95","        271.50","        273.45","        262.20","        269.00","        268.90","        266.98","    6941276","          1853160958.60","      79935"
"JSWSTEEL","EQ","31-Jan-2019","        268.90","        271.00","        275.85","        266.60","        275.00","        274.60","        271.41","    4666551","          1266541133.10","      45657"
"JSWSTEEL","EQ","01-Feb-2019","        274.60","        274.25","        280.00","        266.65","        274.50","        274.95","        272.14","    6496209","          1767893511.95","      58451"
