0.98804,0.98734
1.0066,1.0059
0.93857,0.9379
0.98663,0.98593
0.98306,0.98236
0.99247,0.99176
0.85477,0.85416
0.9755,0.97481
0.99116,0.99045
0.97737,0.97667
0.97963,0.97894
0.98395,0.98325
1.005,1.0043
0.98588,0.98518
1.0051,1.0044
0.99767,0.99696
0.96338,0.9627
1.0097,1.009
0.99451,0.9938
1.0113,1.0106
