Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-January-2018,422.10,422.10,414.75,418.05,417.969005375976362119,365515,5888,152773941.00,153847,42.09,7.35,-4.05
22-January-2018,419.00,424.20,418.65,421.55,421.716343043107811168,156097,1759,65828656.00,53043,33.98,5.55,2.55
19-January-2018,419.75,421.90,415.20,418.95,418.098280036632334307,239133,2484,99981096.00,62861,26.29,6.70,-0.80
18-January-2018,422.35,427.75,414.80,418.80,421.193043470354509333,439932,4516,185296298.00,111844,25.42,12.95,-3.55
17-January-2018,422.85,425.00,410.80,422.75,416.016827559784640831,2714535,5455,1129292239.00,1786041,65.80,14.20,-0.10
16-January-2018,432.00,435.30,420.00,421.80,425.613126497643745245,437771,3680,186321084.00,159924,36.53,15.30,-10.20
15-January-2018,438.70,439.90,430.30,431.75,435.335924381127782893,221532,2704,96440838.00,73796,33.31,9.60,-6.95
12-January-2018,438.30,440.90,432.15,436.15,436.508998697382062862,338549,3788,147779685.00,82484,24.36,8.75,-2.15
11-January-2018,432.55,437.50,432.55,434.45,435.581245271485617800,199587,2551,86936354.00,73100,36.63,4.95,1.90
10-January-2018,438.85,439.40,431.50,432.50,434.588261021693491952,308664,3376,134141751.00,85163,27.59,7.90,-6.35
9-January-2018,434.75,443.55,433.35,436.55,438.732745839401978909,611751,7169,268395196.00,143019,23.38,10.20,1.80
8-January-2018,433.70,436.40,431.80,433.70,434.132739404430116747,377823,3678,164025334.00,98214,25.99,4.60,0.00
5-January-2018,432.00,436.30,430.10,430.80,432.439869016930258482,358825,3393,155170236.00,142692,39.77,6.20,-1.20
4-January-2018,430.00,433.00,426.05,429.70,429.079125544966564544,430531,4617,184731865.00,86674,20.13,6.95,-0.30
3-January-2018,439.50,441.45,432.25,433.20,435.474828021368048505,526955,5064,229475638.00,135194,25.66,9.20,-6.30
2-January-2018,429.70,440.20,422.10,438.85,434.183070857172365505,1316818,10506,571740083.00,482875,36.67,18.10,9.15
1-January-2018,432.20,436.45,422.85,425.40,432.209264846679355973,524326,4448,226618555.00,203839,38.88,13.60,-6.80
