Date,Price,Open,High,Low,Vol.,Change %
"May 24, 2017",99.93,104.13,105.13,99.07,8.31M,-3.85
"May 23, 2017",103.93,107.9,107.93,103.07,7.58M,-3.38
"May 22, 2017",107.57,110.2,110.83,107.03,4.80M,-1.65
"May 19, 2017",109.37,111.2,112,108.07,6.58M,-0.21
"May 18, 2017",109.6,112.87,113.27,109,5.94M,-3.63
"May 17, 2017",113.73,113.77,115.33,113.33,5.18M,0.09
"May 16, 2017",113.63,114.63,114.73,112.33,11.06M,-0.76
"May 15, 2017",114.5,114.3,115.9,114.17,5.63M,0.5
"May 12, 2017",113.93,116.2,116.53,113.6,6.03M,-1.87
"May 11, 2017",116.1,118.33,118.97,115.83,7.42M,-1.67
"May 10, 2017",118.07,118.07,119.33,117.23,6.91M,0.14
"May 09, 2017",117.9,117.33,118.93,117,6.19M,0.68
"May 08, 2017",117.1,115.2,118.13,113.9,6.01M,1.65
"May 05, 2017",115.2,116.57,116.97,114.27,5.88M,-1.06
"May 04, 2017",116.43,116.67,117.2,114.97,4.09M,0.48
"May 03, 2017",115.87,117.6,118.27,115.4,4.95M,-0.97
"May 02, 2017",117,117.77,118.33,116.1,3.85M,-0.11
"Apr 28, 2017",117.13,117.67,118.53,116.27,6.14M,-0.29
"Apr 27, 2017",117.47,117.1,118.53,116.07,7.13M,0.09
"Apr 26, 2017",117.37,119.57,119.97,115.6,7.33M,-1.04
"Apr 25, 2017",118.6,118,121.83,117.4,18.48M,0.96
"Apr 24, 2017",117.47,117.07,118.6,117,5.16M,0.57
"Apr 21, 2017",116.8,116.7,118.5,114.87,7.54M,0.46
"Apr 20, 2017",116.27,116.33,117.93,115.73,5.18M,0.21
"Apr 19, 2017",116.03,114,116.53,111.73,7.40M,2.53
"Apr 18, 2017",113.17,115.93,118.83,112.8,11.18M,-1.7
"Apr 17, 2017",115.13,115.23,116.53,114.73,3.48M,-0.35
"Apr 13, 2017",115.53,116.6,117.8,115.13,4.93M,-0.92
"Apr 12, 2017",116.6,117.63,118.5,114.7,5.27M,-0.88
"Apr 11, 2017",117.63,116.27,118.93,116.03,6.74M,1
"Apr 10, 2017",116.47,116.6,118.43,115.7,7.45M,-0.05
"Apr 07, 2017",116.53,119.3,120.53,116.07,12.12M,-2.4
"Apr 06, 2017",119.4,114.1,119.97,113.73,26.91M,4.58
"Apr 05, 2017",114.17,111.7,114.6,110.33,8.31M,2.58
"Apr 03, 2017",111.3,109,111.87,108.83,5.91M,2.51
"Mar 31, 2017",108.57,109.33,110.63,108.27,6.99M,-0.97
"Mar 30, 2017",109.63,112.13,112.43,109.2,23.05M,-2.03
"Mar 29, 2017",111.9,112.47,113.63,111.33,6.56M,-0.42
"Mar 28, 2017",112.37,111.9,113.27,111.77,5.00M,0.33
"Mar 27, 2017",112,111.37,112.87,110.43,8.46M,0.57
"Mar 24, 2017",111.37,112,113.17,111.03,4.96M,-0.54
"Mar 23, 2017",111.97,111,112.57,109.87,6.66M,1.27
"Mar 22, 2017",110.57,111.5,111.7,109.77,6.81M,-1.83
"Mar 21, 2017",112.63,114.33,114.73,112.2,7.53M,-1.14
"Mar 20, 2017",113.93,112.4,114.43,111.83,8.63M,1.33
"Mar 17, 2017",112.43,113.27,114.5,110.67,13.45M,-0.12
"Mar 16, 2017",112.57,111.9,112.93,111.6,8.48M,1.17
"Mar 15, 2017",111.27,108,111.9,107.6,16.00M,3.44
"Mar 14, 2017",107.57,108.63,109.67,106.73,11.88M,2.06
