Date,Price,Open,High,Low,Vol.,Change %
"May 05, 2017",486.75,488,488.9,479.6,1.09M,-0.27
"May 04, 2017",488.05,475.1,490.2,473.2,1.09M,2.6
"May 03, 2017",475.7,479.5,482.5,471.45,675.50K,-0.69
"May 02, 2017",479,483.9,488.35,474.6,910.53K,-1.01
"Apr 28, 2017",483.9,475.4,488.7,474.1,973.56K,1.34
"Apr 27, 2017",477.5,486,487,475.25,850.96K,-1.55
"Apr 26, 2017",485,485,490.05,481.5,936.86K,-0.07
"Apr 25, 2017",485.35,486.85,489.35,482.6,464.34K,0.25
"Apr 24, 2017",484.15,487.5,494.6,482.85,842.12K,-1.31
"Apr 21, 2017",490.6,497,497,486.65,511.77K,-0.46
"Apr 20, 2017",492.85,481.15,499.45,480.8,1.08M,1.51
"Apr 19, 2017",485.5,481.1,489.5,480.15,551.80K,0.57
"Apr 18, 2017",482.75,488,491,478.65,569.39K,-0.96
"Apr 17, 2017",487.45,486.1,489.6,484,331.07K,0.27
"Apr 13, 2017",486.15,488.25,493.6,483.8,608.72K,-0.63
"Apr 12, 2017",489.25,478,491.2,476,1.61M,1.68
"Apr 11, 2017",481.15,473,483.4,470.9,1.00M,1.86
"Apr 10, 2017",472.35,475,475.75,466,886.90K,0.21
"Apr 07, 2017",471.35,461.9,478.5,459.2,1.71M,1.81
"Apr 06, 2017",462.95,468.4,468.4,459.8,1.16M,-1.24
"Apr 05, 2017",468.75,472.8,472.8,464,1.14M,-0.01
"Apr 03, 2017",468.8,467,470.85,464.4,574.33K,0.65
"Mar 31, 2017",465.75,472,472.4,462.45,941.91K,-1.11
"Mar 30, 2017",471,464,474.5,463,2.56M,2.2
"Mar 29, 2017",460.85,451.9,464.4,444.65,1.28M,2.33
"Mar 28, 2017",450.35,448.7,452.35,447.05,535.77K,0.27
"Mar 27, 2017",449.15,447.5,452,444.4,415.12K,0.62
"Mar 24, 2017",446.4,454.6,454.6,443.35,757.68K,-1.57
"Mar 23, 2017",453.5,451.85,455.85,450,731.07K,0.77
"Mar 22, 2017",450.05,448.5,451.8,445,962.48K,-0.4
"Mar 21, 2017",451.85,447.9,453.4,444.15,1.45M,0.96
"Mar 20, 2017",447.55,444.95,449,442.85,1.06M,1.1
"Mar 17, 2017",442.7,436.6,444,436.1,1.29M,1.51
"Mar 16, 2017",436.1,432.95,437.85,432.5,684.87K,0.86
"Mar 15, 2017",432.4,423.75,434,421.25,1.11M,2.17
"Mar 14, 2017",423.2,427.95,429.05,421.25,570.67K,0.27
"Mar 10, 2017",422.05,426.75,428.6,420.1,540.93K,-0.37
"Mar 09, 2017",423.6,425.85,429.5,421.8,883.40K,-0.08
"Mar 08, 2017",423.95,422,425.4,416.7,777.65K,0.14
"Mar 07, 2017",423.35,423.3,427,421.9,899.87K,-0.06
"Mar 06, 2017",423.6,422.95,426.65,420.6,874.93K,0.37
"Mar 03, 2017",422.05,422.35,424.2,413.6,1.61M,0.27
"Mar 02, 2017",420.9,410.9,431.9,410.9,6.82M,2.57
"Mar 01, 2017",410.35,407.8,412.8,405.6,2.58M,1.05
"Feb 28, 2017",406.1,402.9,407.85,396.25,2.22M,0.86
"Feb 27, 2017",402.65,409.4,409.9,401.15,994.29K,-1.6
"Feb 23, 2017",409.2,413.25,418,405.85,2.84M,-0.81
"Feb 22, 2017",412.55,419.5,421,406.8,2.59M,-1.6
"Feb 21, 2017",419.25,412,424,409.55,2.26M,1.46
"Feb 20, 2017",413.2,422.7,426,408.2,5.04M,-3.08
"Feb 17, 2017",426.35,433.9,435.25,421.9,1.36M,-1.15
"Feb 16, 2017",431.3,419,434.5,419,1.28M,2.96
"Feb 15, 2017",418.9,428.2,431.55,417.5,872.65K,-2.05
"Feb 14, 2017",427.65,435,435.75,425.05,993.72K,-1.72
"Feb 13, 2017",435.15,438.5,438.5,430.1,635.37K,-0.98
"Feb 10, 2017",439.45,442.5,442.5,435.2,423.61K,-0.07
"Feb 09, 2017",439.75,443.5,446,436.2,1.09M,-0.44
"Feb 08, 2017",441.7,440,443.65,430.9,1.01M,0.8
"Feb 07, 2017",438.2,438.9,441.45,434.5,1.14M,0.74
"Feb 06, 2017",435,422,437.7,421.55,1.37M,3.28
"Feb 03, 2017",421.2,420.2,425.3,418.25,556.53K,-0.34
"Feb 02, 2017",422.65,425.5,426.75,420.1,877.48K,-1.02
"Feb 01, 2017",427,421.7,428.5,416.2,962.38K,1.65
"Jan 31, 2017",420.05,419.5,422.8,415.1,1.22M,-0.19
"Jan 30, 2017",420.85,424,424,417.25,882.68K,-0.63
"Jan 27, 2017",423.5,424,432.2,419.05,3.37M,-0.08
"Jan 25, 2017",423.85,413.9,426.6,412.6,2.01M,2.68
"Jan 24, 2017",412.8,413.7,414.8,407.85,1.51M,0.62
"Jan 23, 2017",410.25,402.4,413,401.5,2.06M,2.26
"Jan 20, 2017",401.2,387,404.7,387,5.89M,3.47
"Jan 19, 2017",387.75,380,389,375.85,2.37M,2.23
"Jan 18, 2017",379.3,372.8,381.05,365.4,4.04M,1.73
"Jan 17, 2017",372.85,381.4,386.85,370.3,6.73M,-2.24
"Jan 16, 2017",381.4,374,382.85,371.1,1.91M,2.64
"Jan 13, 2017",371.6,364.5,373.7,364.5,1.44M,2.1
"Jan 12, 2017",363.95,371.9,372.4,362.1,804.79K,-1.75
"Jan 11, 2017",370.45,369,372,364.25,729.43K,0.79
"Jan 10, 2017",367.55,367.95,369.7,363.9,890.39K,0.78
"Jan 09, 2017",364.7,360.8,365.95,358.35,743.95K,1.08
"Jan 06, 2017",360.8,361.8,367.6,359,1.87M,0.35
