Date,Price,Open,High,Low,Vol.,Change %
"Oct 26, 2015",266.7,264,269,264,990.16K,1.45
"Oct 23, 2015",262.9,271.3,272.7,262,1.93M,-2.72
"Oct 21, 2015",270.25,271.85,271.85,268.8,648.27K,-0.3
"Oct 20, 2015",271.05,273,273,269.65,805.96K,-0.51
"Oct 19, 2015",272.45,275,275.3,271.55,652.06K,-0.07
"Oct 16, 2015",272.65,272,273.1,271.1,450.58K,0.31
"Oct 15, 2015",271.8,273,274.55,271,623.92K,-0.37
"Oct 14, 2015",272.8,271.75,274.2,270.85,602.90K,0.66
"Oct 13, 2015",271,279.7,279.7,270.5,2.08M,-2.87
"Oct 12, 2015",279,280.1,283.6,278.1,886.53K,-0.3
"Oct 09, 2015",279.85,278.2,281.6,277.2,1.00M,0.74
"Oct 08, 2015",277.8,280,280,275.8,700.74K,-0.64
"Oct 07, 2015",279.6,277.3,282.3,274.1,2.29M,0.98
"Oct 06, 2015",276.9,276.5,278.8,275,2.33M,0.65
"Oct 05, 2015",275.1,281.45,286.75,274.65,2.50M,-1.29
"Oct 01, 2015",278.7,277.5,279.7,275.25,1.38M,0.98
"Sep 30, 2015",276,278,278,274.8,2.84M,0.45
"Sep 29, 2015",274.75,273.6,275.25,271.95,1.08M,0.07
"Sep 28, 2015",274.55,276.7,276.7,273.25,682.40K,-0.11
"Sep 24, 2015",274.85,276.5,277.05,273.4,2.44M,-0.36
"Sep 23, 2015",275.85,273.05,278.35,273.05,1.03M,-0.76
"Sep 22, 2015",277.95,280.1,280.95,273.6,2.70M,-0.39
"Sep 21, 2015",279.05,276,280.35,273.6,2.48M,1.38
"Sep 18, 2015",275.25,275.45,278.5,269.65,3.99M,0.49
"Sep 16, 2015",273.9,284,284.95,272.5,2.46M,-2.98
"Sep 15, 2015",282.3,280.85,285,280.25,553.83K,0.21
"Sep 14, 2015",281.7,283,284.05,280.15,419.28K,-0.04
"Sep 11, 2015",281.8,283,284.3,280.5,690.49K,0.68
"Sep 10, 2015",279.9,273,281.45,268.75,1.37M,1.71
"Sep 09, 2015",275.2,275.7,278.85,273.6,1.11M,0.26
"Sep 08, 2015",274.5,276.55,280,272.1,1.20M,-0.9
"Sep 07, 2015",277,285,286.5,276,1.67M,-3.23
"Sep 04, 2015",286.25,281.2,289.25,280.05,2.08M,0.4
"Sep 03, 2015",285.1,284,285.9,278.35,1.57M,1.77
"Sep 02, 2015",280.15,272.9,284.05,272.4,2.28M,3.72
"Sep 01, 2015",270.1,273.5,275.65,268.25,2.41M,-1.08
"Aug 31, 2015",273.05,280.5,282.7,271.2,1.90M,-2.59
"Aug 28, 2015",280.3,285,287.95,276,2.73M,-1.48
"Aug 27, 2015",284.5,281.4,287.75,278.5,2.43M,3.44
"Aug 26, 2015",275.05,273.5,280,272.1,2.05M,0.6
"Aug 25, 2015",273.4,278.4,281.2,256.7,3.66M,-0.02
"Aug 24, 2015",273.45,290,293.6,269.55,2.07M,-8.44
"Aug 21, 2015",298.65,295,301.2,293.45,1.24M,0.34
"Aug 20, 2015",297.65,299.9,304.2,295.05,742.59K,0.07
"Aug 19, 2015",297.45,303,306.95,296.7,1.31M,-1.86
"Aug 18, 2015",303.1,307.45,308.9,301.45,699.94K,0.07
"Aug 17, 2015",302.9,297.4,304.5,293.5,806.06K,2.78
"Aug 14, 2015",294.7,293.8,297.9,291,380.03K,0.92
"Aug 13, 2015",292,299,301.25,290.5,1.24M,-2.14
"Aug 12, 2015",298.4,300,302.7,295.5,924.41K,-0.5
"Aug 11, 2015",299.9,307.75,307.75,299.5,813.84K,-1.78
"Aug 10, 2015",305.35,310.8,313.9,304.5,446.88K,-1.21
"Aug 07, 2015",309.1,307.8,312.8,302.8,836.13K,0.08
"Aug 06, 2015",308.85,309.4,316.4,306.1,1.92M,0.72
"Aug 05, 2015",306.65,294.5,308.85,292.9,1.56M,4.95
"Aug 04, 2015",292.2,291.6,294.25,290.3,1.21M,0.45
"Aug 03, 2015",290.9,294.95,294.95,288.5,1.00M,-0.82
"Jul 31, 2015",293.3,292.85,295.45,289.6,988.47K,0.38
"Jul 30, 2015",292.2,294.7,295.9,291.2,1.45M,0.55
"Jul 29, 2015",290.6,296.75,301.1,289.2,2.82M,-1.31
"Jul 28, 2015",294.45,296.6,301.4,292.6,985.92K,-0.64
"Jul 27, 2015",296.35,295,300.3,293.45,889.82K,-0.07
"Jul 24, 2015",296.55,299.8,302.3,296,452.88K,-0.64
"Jul 23, 2015",298.45,300.9,303.7,296.4,431.07K,-0.05
"Jul 22, 2015",298.6,299.9,301,295.35,785.06K,-1.21
"Jul 21, 2015",302.25,300,304.5,299,1.38M,1.02
"Jul 20, 2015",299.2,293.4,300,291.5,893.70K,2.45
"Jul 17, 2015",292.05,292.45,294.3,289.55,545.41K,0.29
"Jul 16, 2015",291.2,292.85,294.6,289.4,661.07K,-0.34
"Jul 15, 2015",292.2,299.45,299.5,291,736.37K,-1.33
"Jul 14, 2015",296.15,288.1,297.1,288,1.51M,3.39
"Jul 13, 2015",286.45,281.6,287.15,280.65,724.76K,1.49
"Jul 10, 2015",282.25,285.45,286.45,281.1,1.10M,-1.69
"Jul 09, 2015",287.1,286.6,291.45,283.65,885.52K,0.17
"Jul 08, 2015",286.6,287,292.8,284.5,970.11K,-0.62
"Jul 07, 2015",288.4,287,291.45,286,761.05K,0.7
"Jul 06, 2015",286.4,282.9,288.35,260,704.73K,0.3
"Jul 03, 2015",285.55,279.65,287.4,278.65,1.46M,2.62
"Jul 02, 2015",278.25,283.05,283.15,277.15,1.48M,-1.5
"Jul 01, 2015",282.5,281.7,284.4,281.5,1.62M,0.86
"Jun 30, 2015",280.1,278.3,281.55,275.1,2.92M,1.52
"Jun 29, 2015",275.9,273.3,278.3,268.5,1.53M,0.07
"Jun 26, 2015",275.7,276.75,279.2,272,1.40M,-0.38
"Jun 25, 2015",276.75,274,280.75,273.3,2.28M,1.19
"Jun 24, 2015",273.5,269.7,275.55,268.3,1.73M,1.39
"Jun 23, 2015",269.75,271,272.1,268.65,380.64K,-0.17
"Jun 22, 2015",270.2,271,273.6,269.35,901.26K,0.33
"Jun 19, 2015",269.3,268.15,272.2,266.75,1.05M,0.6
"Jun 18, 2015",267.7,266.05,268.5,263.25,1.74M,0.85
